time x y z
0, -2.14577e-06, 1.43051e-06, -3.8147e-06
0.001, -4.76837e-07, 9.53674e-07, 4.76837e-07
0.002, -7.15256e-07, 9.53674e-07, -2.86102e-06
0.003, -4.76837e-07, 4.76837e-07, -4.76837e-07
0.004, -7.15256e-07, 9.53674e-07, -4.76837e-07
0.005, -9.53674e-07, 9.53674e-07, -9.53674e-07
0.006, 9.53674e-07, -9.53674e-07, 2.38419e-06
0.007, -2.86102e-06, 2.38419e-06, -2.86102e-06
0.008, -4.76837e-07, 4.76837e-07, -4.76837e-07
0.009, -2.38419e-07, 4.76837e-07, 0
0.01, 2.38419e-07, -4.76837e-07, 0
0.011, 2.38419e-07, -9.53674e-07, 1.43051e-06
0.012, 7.15256e-07, -9.53674e-07, 9.53674e-07
0.013, -7.15256e-07, 9.53674e-07, -2.38419e-06
0.014, 4.76837e-07, -4.76837e-07, 0
0.015, -7.15256e-07, 4.76837e-07, -2.38419e-06
0.016, 2.38419e-07, 0, 9.53674e-07
0.017, 9.53674e-07, -9.53674e-07, 2.86102e-06
0.018, -2.38419e-07, 4.76837e-07, -4.76837e-07
0.019, -9.53674e-07, 9.53674e-07, 0
0.02, -7.15256e-07, 1.43051e-06, -4.76837e-07
0.021, -2.86102e-06, 3.33786e-06, -2.86102e-06
0.022, 7.15256e-07, -9.53674e-07, 2.38419e-06
0.023, -1.43051e-06, 9.53674e-07, -2.86102e-06
0.024, 7.15256e-07, -9.53674e-07, 9.53674e-07
0.025, -7.15256e-07, 4.76837e-07, -1.43051e-06
0.026, -2.38419e-07, 4.76837e-07, -9.53674e-07
0.027, -4.76837e-07, 9.53674e-07, -1.43051e-06
0.028, 4.76837e-07, 0, 9.53674e-07
0.029, -1.43051e-06, 1.43051e-06, -2.38419e-06
0.03, -7.15256e-07, 4.76837e-07, -1.43051e-06
0.031, 4.76837e-07, -4.76837e-07, 1.90735e-06
0.032, 1.19209e-06, -4.76837e-07, 1.43051e-06
0.033, 2.38419e-07, 0, 0
0.034, 4.76837e-07, 0, 1.43051e-06
0.035, -2.38419e-06, 2.38419e-06, -2.86102e-06
0.036, -2.38419e-07, 0, -4.76837e-07
0.037, -9.53674e-07, 1.43051e-06, -1.43051e-06
0.038, -1.19209e-06, 1.43051e-06, -2.86102e-06
0.039, 1.19209e-06, -1.43051e-06, 4.76837e-07
0.04, 2.38419e-07, 0, 1.90735e-06
0.041, 2.38419e-07, 0, -4.76837e-07
0.042, -1.66893e-06, 1.43051e-06, -2.86102e-06
0.043, -2.38419e-07, 9.53674e-07, -9.53674e-07
0.044, 2.38419e-07, 0, 1.43051e-06
0.045, -2.38419e-07, 0, 0
0.046, 1.19209e-06, -4.76837e-07, 4.76837e-07
0.047, -1.66893e-06, 9.53674e-07, -2.86102e-06
0.048, -2.38419e-07, -4.76837e-07, 4.76837e-07
0.049, -1.90735e-06, 1.90735e-06, -2.86102e-06
0.05, 7.15256e-07, -9.53674e-07, 1.90735e-06
0.051, 2.38419e-07, 0, 4.76837e-07
0.052, -2.14577e-06, 1.90735e-06, -1.90735e-06
0.053, -9.53674e-07, 1.43051e-06, -2.38419e-06
0.054, -2.6226e-06, 2.86102e-06, -4.76837e-06
0.055, -7.15256e-07, 4.76837e-07, -4.76837e-07
0.056, 4.76837e-07, -4.76837e-07, 1.43051e-06
0.057, 0, 0, 9.53674e-07
0.058, 9.53674e-07, -4.76837e-07, 1.43051e-06
0.059, -2.38419e-07, -4.76837e-07, 0
0.06, 4.76837e-07, 0, 1.43051e-06
0.061, -7.15256e-07, 9.53674e-07, -9.53674e-07
0.062, -9.53674e-07, 1.43051e-06, -1.43051e-06
0.0629999, 2.38419e-07, 0, 4.76837e-07
0.064, 7.15256e-07, -9.53674e-07, 1.90735e-06
0.065, 4.76837e-07, 0, -1.43051e-06
0.066, -7.15256e-07, 0, 0
0.067, 1.19209e-06, -1.43051e-06, 1.43051e-06
0.068, 4.76837e-07, -9.53674e-07, 1.90735e-06
0.069, -2.38419e-07, 4.76837e-07, -1.43051e-06
0.07, 1.19209e-06, -9.53674e-07, 2.38419e-06
0.071, -1.19209e-06, 4.76837e-07, 0
0.072, 4.76837e-07, 4.76837e-07, -4.76837e-07
0.073, 0, 4.76837e-07, -9.53674e-07
0.074, 9.53674e-07, -1.43051e-06, 1.43051e-06
0.075, 0, 4.76837e-07, -9.53674e-07
0.076, 2.38419e-07, 4.76837e-07, 0
0.077, 0, -4.76837e-07, 4.76837e-07
0.078, -2.38419e-07, 0, 1.90735e-06
0.079, 2.38419e-07, 0, 4.76837e-07
0.08, -2.38419e-07, 0, 0
0.081, 1.19209e-06, -1.43051e-06, 2.38419e-06
0.082, -7.15256e-07, 9.53674e-07, 0
0.083, 0, 0, 9.53674e-07
0.084, 0, 4.76837e-07, -1.43051e-06
0.085, -1.66893e-06, 1.43051e-06, -9.53674e-07
0.086, -1.19209e-06, 1.43051e-06, -3.33786e-06
0.087, -7.15256e-07, 4.76837e-07, -9.53674e-07
0.088, -2.38419e-07, 9.53674e-07, 4.76837e-07
0.089, -1.66893e-06, 1.90735e-06, -3.33786e-06
0.09, -9.53674e-07, 4.76837e-07, -9.53674e-07
0.091, 2.38419e-07, 0, -4.76837e-07
0.092, 0, -4.76837e-07, 1.90735e-06
0.093, 4.76837e-07, -4.76837e-07, 1.43051e-06
0.094, -2.38419e-07, 4.76837e-07, -9.53674e-07
0.095, 2.38419e-07, 0, 4.76837e-07
0.096, -9.53674e-07, 9.53674e-07, -1.43051e-06
0.097, -1.43051e-06, 9.53674e-07, -2.86102e-06
0.098, -4.76837e-07, 4.76837e-07, -1.43051e-06
0.099, -1.66893e-06, 9.53674e-07, -1.90735e-06
0.1, -7.15256e-07, 9.53674e-07, -4.76837e-07
0.101, -2.38419e-06, 2.86102e-06, -3.8147e-06
0.102, -9.53674e-07, 9.53674e-07, -1.90735e-06
0.103, 2.38419e-07, -4.76837e-07, 1.43051e-06
0.104, -1.43051e-06, 1.43051e-06, -1.90735e-06
0.105, 2.38419e-07, 0, 4.76837e-07
0.106, -9.53674e-07, 9.53674e-07, -2.86102e-06
0.107, -2.38419e-07, 4.76837e-07, -4.76837e-07
0.108, -1.43051e-06, 1.90735e-06, -2.86102e-06
0.109, -7.15256e-07, 4.76837e-07, -9.53674e-07
0.11, -1.90735e-06, 2.38419e-06, -1.43051e-06
0.111, 0, 0, 1.90735e-06
0.112, 2.38419e-07, 0, -4.76837e-07
0.113, -1.43051e-06, 1.43051e-06, -1.90735e-06
0.114, 4.76837e-07, -4.76837e-07, 4.76837e-07
0.115, 2.38419e-07, -4.76837e-07, 0
0.116, -2.38419e-07, 0, 9.53674e-07
0.117, -9.53674e-07, 9.53674e-07, -1.43051e-06
0.118, 2.38419e-07, -9.53674e-07, 9.53674e-07
0.119, 2.38419e-07, -4.76837e-07, -4.76837e-07
0.12, -1.43051e-06, 9.53674e-07, -1.90735e-06
0.121, -7.15256e-07, 9.53674e-07, -2.38419e-06
0.122, -2.38419e-07, 4.76837e-07, -4.76837e-07
0.123, 0, 0, 0
0.124, 9.53674e-07, -4.76837e-07, 1.43051e-06
0.125, -2.14577e-06, 1.43051e-06, -1.90735e-06
0.126, -2.38419e-07, 0, -1.43051e-06
0.127, -2.14577e-06, 2.38419e-06, -2.86102e-06
0.128, 7.15256e-07, -4.76837e-07, 4.76837e-07
0.129, 2.38419e-07, -4.76837e-07, 4.76837e-07
0.13, 7.15256e-07, -9.53674e-07, 9.53674e-07
0.131, -7.15256e-07, 9.53674e-07, -2.38419e-06
0.132, -4.76837e-07, 0, -9.53674e-07
0.133, -2.14577e-06, 2.38419e-06, -3.33786e-06
0.134, -4.76837e-07, 4.76837e-07, -9.53674e-07
0.135, -2.14577e-06, 1.90735e-06, -2.86102e-06
0.136, -2.38419e-07, 0, 4.76837e-07
0.137, -2.38419e-06, 2.38419e-06, -3.8147e-06
0.138, -9.53674e-07, 1.90735e-06, -2.38419e-06
0.139, -2.38419e-06, 1.90735e-06, -3.8147e-06
0.14, 4.76837e-07, -9.53674e-07, 1.43051e-06
0.141, -1.19209e-06, 9.53674e-07, -9.53674e-07
0.142, -7.15256e-07, 9.53674e-07, -9.53674e-07
0.143, -7.15256e-07, 9.53674e-07, 4.76837e-07
0.144, -1.19209e-06, 9.53674e-07, -9.53674e-07
0.145, -1.43051e-06, 1.43051e-06, -3.33786e-06
0.146, -1.90735e-06, 1.90735e-06, -1.90735e-06
0.147, 1.19209e-06, -1.90735e-06, 2.38419e-06
0.148, -2.38419e-07, 4.76837e-07, 0
0.149, -1.43051e-06, 1.43051e-06, -2.86102e-06
0.15, -1.90735e-06, 2.38419e-06, -3.33786e-06
0.151, 2.38419e-07, -4.76837e-07, 1.90735e-06
0.152, -2.38419e-07, 4.76837e-07, 4.76837e-07
0.153, 0, -4.76837e-07, 1.90735e-06
0.154, 0, 4.76837e-07, -4.76837e-07
0.155, -4.76837e-07, 4.76837e-07, 4.76837e-07
0.156, 2.38419e-07, 0, 0
0.157, 2.38419e-07, 0, -4.76837e-07
0.158, -4.76837e-07, 0, 0
0.159, -7.15256e-07, 1.43051e-06, -1.43051e-06
0.16, 2.38419e-07, -4.76837e-07, -9.53674e-07
