time, 	x, 	y, 	z
0.113, 7, 15.113, 7.01277
0.114, 7, 15.114, 7.013
0.115, 7, 15.115, 7.01323
0.116, 7, 15.116, 7.01346
0.117, 7, 15.117, 7.01369
0.118, 7, 15.118, 7.01392
0.119, 7, 15.119, 7.01416
0.12, 7, 15.12, 7.0144
0.121, 7, 15.121, 7.01464
0.122, 7, 15.122, 7.01488
0.123, 7, 15.123, 7.01513
0.124, 7, 15.124, 7.01538
0.125, 7, 15.125, 7.01562
0.126, 7, 15.126, 7.01588
0.127, 7, 15.127, 7.01613
0.128, 7, 15.128, 7.01638
0.129, 7, 15.129, 7.01664
0.13, 7, 15.13, 7.0169
0.131, 7, 15.131, 7.01716
0.132, 7, 15.132, 7.01742
0.133, 7, 15.133, 7.01769
0.134, 7, 15.134, 7.01796
0.135, 7, 15.135, 7.01823
0.136, 7, 15.136, 7.0185
0.137, 7, 15.137, 7.01877
0.138, 7, 15.138, 7.01904
0.139, 7, 15.139, 7.01932
0.14, 7, 15.14, 7.0196
0.141, 7, 15.141, 7.01988
0.142, 7, 15.142, 7.02016
0.143, 7, 15.143, 7.02045
0.144, 7, 15.144, 7.02074
0.145, 7, 15.145, 7.02103
0.146, 7, 15.146, 7.02132
0.147, 7, 15.147, 7.02161
0.148, 7, 15.148, 7.0219
0.149, 7, 15.149, 7.0222
0.15, 7, 15.15, 7.0225
0.151, 7, 15.151, 7.0228
0.152, 7, 15.152, 7.0231
0.153, 7, 15.153, 7.02341
0.154, 7, 15.154, 7.02372
0.155, 7, 15.155, 7.02402
0.156, 7, 15.156, 7.02434
0.157, 7, 15.157, 7.02465
0.158, 7, 15.158, 7.02496
0.159, 7, 15.159, 7.02528
0.16, 7, 15.16, 7.0256
0.161, 7, 15.161, 7.02592
0.162, 7, 15.162, 7.02624
0.163, 7, 15.163, 7.02657
0.164, 7, 15.164, 7.0269
0.165, 7, 15.165, 7.02723
0.166, 7, 15.166, 7.02756
0.167, 7, 15.167, 7.02789
0.168, 7, 15.168, 7.02822
0.169, 7, 15.169, 7.02856
0.17, 7, 15.17, 7.0289
0.171, 7, 15.171, 7.02924
0.172, 7, 15.172, 7.02958
0.173, 7, 15.173, 7.02993
0.174, 7, 15.174, 7.03028
0.175, 7, 15.175, 7.03062
0.176, 7, 15.176, 7.03098
0.177, 7, 15.177, 7.03133
0.178, 7, 15.178, 7.03168
0.179, 7, 15.179, 7.03204
0.18, 7, 15.18, 7.0324
0.181, 7, 15.181, 7.03276
0.182, 7, 15.182, 7.03312
0.183, 7, 15.183, 7.03349
0.184, 7, 15.184, 7.03386
0.185, 7, 15.185, 7.03422
0.186, 7, 15.186, 7.0346
0.187, 7, 15.187, 7.03497
0.188, 7, 15.188, 7.03534
0.189, 7, 15.189, 7.03572
0.19, 7, 15.19, 7.0361
0.191, 7, 15.191, 7.03648
0.192, 7, 15.192, 7.03686
0.193, 7, 15.193, 7.03725
0.194, 7, 15.194, 7.03764
0.195, 7, 15.195, 7.03802
0.196, 7, 15.196, 7.03842
0.197, 7, 15.197, 7.03881
0.198, 7, 15.198, 7.0392
0.199, 7, 15.199, 7.0396
0.2, 7, 15.2, 7.04
0.201, 7, 15.201, 7.0404
0.202, 7, 15.202, 7.0408
0.203, 7, 15.203, 7.04121
0.204, 7, 15.204, 7.04162
0.205, 7, 15.205, 7.04203
0.206, 7, 15.206, 7.04244
0.207, 7, 15.207, 7.04285
0.208, 7, 15.208, 7.04326
0.209, 7, 15.209, 7.04368
0.21, 7, 15.21, 7.0441
0.211, 7, 15.211, 7.04452
0.212, 7, 15.212, 7.04494
0.213, 7, 15.213, 7.04537
0.214, 7, 15.214, 7.0458
0.215, 7, 15.215, 7.04623
0.216, 7, 15.216, 7.04666
0.217, 7, 15.217, 7.04709
0.218, 7, 15.218, 7.04752
0.219, 7, 15.219, 7.04796
0.22, 7, 15.22, 7.0484
0.221, 7, 15.221, 7.04884
0.222, 7, 15.222, 7.04928
0.223, 7, 15.223, 7.04973
0.224, 7, 15.224, 7.05018
0.225, 7, 15.225, 7.05063
0.226, 7, 15.226, 7.05108
0.227, 7, 15.227, 7.05153
0.228, 7, 15.228, 7.05198
0.229, 7, 15.229, 7.05244
0.23, 7, 15.23, 7.0529
0.231, 7, 15.231, 7.05336
0.232, 7, 15.232, 7.05382
0.233, 7, 15.233, 7.05429
0.234, 7, 15.234, 7.05476
0.235, 7, 15.235, 7.05523
0.236, 7, 15.236, 7.0557
0.237, 7, 15.237, 7.05617
0.238, 7, 15.238, 7.05664
0.239, 7, 15.239, 7.05712
0.24, 7, 15.24, 7.0576
0.241, 7, 15.241, 7.05808
0.242, 7, 15.242, 7.05856
0.243, 7, 15.243, 7.05905
0.244, 7, 15.244, 7.05954
0.245, 7, 15.245, 7.06003
0.246, 7, 15.246, 7.06052
0.247, 7, 15.247, 7.06101
0.248, 7, 15.248, 7.0615
0.249, 7, 15.249, 7.062
0.25, 7, 15.25, 7.0625
0.251, 7, 15.251, 7.063
0.252, 7, 15.252, 7.0635
0.253, 7, 15.253, 7.06401
0.254, 7, 15.254, 7.06452
0.255, 7, 15.255, 7.06503
0.256, 7, 15.256, 7.06554
0.257, 7, 15.257, 7.06605
0.258, 7, 15.258, 7.06656
0.259, 7, 15.259, 7.06708
0.26, 7, 15.26, 7.0676
0.261, 7, 15.261, 7.06812
0.262, 7, 15.262, 7.06864
0.263, 7, 15.263, 7.06917
0.264, 7, 15.264, 7.0697
0.265, 7, 15.265, 7.07023
0.266, 7, 15.266, 7.07076
0.267, 7, 15.267, 7.07129
0.268, 7, 15.268, 7.07182
0.269, 7, 15.269, 7.07236
0.27, 7, 15.27, 7.0729
0.271, 7, 15.271, 7.07344
0.272, 7, 15.272, 7.07398
0.273, 7, 15.273, 7.07453
0.274, 7, 15.274, 7.07508
0.275, 7, 15.275, 7.07562
0.276, 7, 15.276, 7.07618
0.277, 7, 15.277, 7.07673
0.278, 7, 15.278, 7.07728
0.279, 7, 15.279, 7.07784
0.28, 7, 15.28, 7.0784
0.281, 7, 15.281, 7.07896
0.282, 7, 15.282, 7.07952
0.283, 7, 15.283, 7.08009
0.284, 7, 15.284, 7.08066
0.285, 7, 15.285, 7.08122
0.286, 7, 15.286, 7.0818
0.287, 7, 15.287, 7.08237
0.288, 7, 15.288, 7.08294
0.289, 7, 15.289, 7.08352
0.29, 7, 15.29, 7.0841
0.291, 7, 15.291, 7.08468
0.292, 7, 15.292, 7.08526
0.293, 7, 15.293, 7.08585
0.294, 7, 15.294, 7.08644
0.295, 7, 15.295, 7.08702
0.296, 7, 15.296, 7.08762
0.297, 7, 15.297, 7.08821
0.298, 7, 15.298, 7.0888
0.299, 7, 15.299, 7.0894
0.3, 7, 15.3, 7.09
0.301, 7, 15.301, 7.0906
0.302, 7, 15.302, 7.0912
0.303, 7, 15.303, 7.09181
0.304, 7, 15.304, 7.09242
0.305, 7, 15.305, 7.09302
0.306, 7, 15.306, 7.09364
0.307, 7, 15.307, 7.09425
0.308, 7, 15.308, 7.09486
0.309, 7, 15.309, 7.09548
0.31, 7, 15.31, 7.0961
0.311, 7, 15.311, 7.09672
0.312, 7, 15.312, 7.09734
0.313, 7, 15.313, 7.09797
0.314, 7, 15.314, 7.0986
0.314999, 7, 15.315, 7.09922
0.315999, 7, 15.316, 7.09986
0.316999, 7, 15.317, 7.10049
0.317999, 7, 15.318, 7.10112
0.318999, 7, 15.319, 7.10176
0.319999, 7, 15.32, 7.1024
0.320999, 7, 15.321, 7.10304
0.321999, 7, 15.322, 7.10368
0.322999, 7, 15.323, 7.10433
0.323999, 7, 15.324, 7.10498
0.324999, 7, 15.325, 7.10562
0.325999, 7, 15.326, 7.10628
0.326999, 7, 15.327, 7.10693
0.327999, 7, 15.328, 7.10758
0.328999, 7, 15.329, 7.10824
0.329999, 7, 15.33, 7.1089
0.330999, 7, 15.331, 7.10956
0.331999, 7, 15.332, 7.11022
0.332999, 7, 15.333, 7.11089
0.333999, 7, 15.334, 7.11156
0.334999, 7, 15.335, 7.11222
0.335999, 7, 15.336, 7.1129
0.336999, 7, 15.337, 7.11357
0.337999, 7, 15.338, 7.11424
0.338999, 7, 15.339, 7.11492
0.339999, 7, 15.34, 7.1156
0.340999, 7, 15.341, 7.11628
0.341999, 7, 15.342, 7.11696
0.342999, 7, 15.343, 7.11765
0.343999, 7, 15.344, 7.11834
0.344999, 7, 15.345, 7.11902
0.345999, 7, 15.346, 7.11972
0.346999, 7, 15.347, 7.12041
0.347999, 7, 15.348, 7.1211
0.348999, 7, 15.349, 7.1218
0.349999, 7, 15.35, 7.1225
0.350999, 7, 15.351, 7.1232
0.351999, 7, 15.352, 7.1239
0.352999, 7, 15.353, 7.12461
0.353999, 7, 15.354, 7.12532
0.354999, 7, 15.355, 7.12602
0.355999, 7, 15.356, 7.12674
0.356999, 7, 15.357, 7.12745
0.357999, 7, 15.358, 7.12816
0.358999, 7, 15.359, 7.12888
0.359999, 7, 15.36, 7.1296
0.360999, 7, 15.361, 7.13032
0.361999, 7, 15.362, 7.13104
0.362999, 7, 15.363, 7.13177
0.363999, 7, 15.364, 7.13249
0.364999, 7, 15.365, 7.13322
0.365999, 7, 15.366, 7.13396
0.366999, 7, 15.367, 7.13469
0.367999, 7, 15.368, 7.13542
0.368999, 7, 15.369, 7.13616
0.369999, 7, 15.37, 7.1369
0.370999, 7, 15.371, 7.13764
0.371999, 7, 15.372, 7.13838
0.372999, 7, 15.373, 7.13913
0.373999, 7, 15.374, 7.13987
0.374999, 7, 15.375, 7.14062
0.375999, 7, 15.376, 7.14138
0.376999, 7, 15.377, 7.14213
0.377999, 7, 15.378, 7.14288
0.378999, 7, 15.379, 7.14364
0.379999, 7, 15.38, 7.1444
0.380999, 7, 15.381, 7.14516
0.381999, 7, 15.382, 7.14592
0.382999, 7, 15.383, 7.14669
0.383999, 7, 15.384, 7.14745
0.384999, 7, 15.385, 7.14822
0.385999, 7, 15.386, 7.14899
0.386999, 7, 15.387, 7.14977
0.387999, 7, 15.388, 7.15054
0.388999, 7, 15.389, 7.15132
0.389999, 7, 15.39, 7.1521
0.390999, 7, 15.391, 7.15288
0.391998, 7, 15.392, 7.15366
0.392998, 7, 15.393, 7.15445
0.393998, 7, 15.394, 7.15523
0.394998, 7, 15.395, 7.15602
0.395998, 7, 15.396, 7.15681
0.396998, 7, 15.397, 7.15761
0.397998, 7, 15.398, 7.1584
0.398998, 7, 15.399, 7.1592
0.399998, 7, 15.4, 7.16
0.400998, 7, 15.401, 7.1608
0.401998, 7, 15.402, 7.1616
0.402998, 7, 15.403, 7.16241
0.403998, 7, 15.404, 7.16321
0.404998, 7, 15.405, 7.16402
0.405998, 7, 15.406, 7.16483
0.406998, 7, 15.407, 7.16565
0.407998, 7, 15.408, 7.16646
0.408998, 7, 15.409, 7.16728
0.409998, 7, 15.41, 7.1681
0.410998, 7, 15.411, 7.16892
0.411998, 7, 15.412, 7.16974
0.412998, 7, 15.413, 7.17057
0.413998, 7, 15.414, 7.17139
0.414998, 7, 15.415, 7.17222
0.415998, 7, 15.416, 7.17305
0.416998, 7, 15.417, 7.17389
0.417998, 7, 15.418, 7.17472
0.418998, 7, 15.419, 7.17556
0.419998, 7, 15.42, 7.1764
0.420998, 7, 15.421, 7.17724
0.421998, 7, 15.422, 7.17808
0.422998, 7, 15.423, 7.17893
0.423998, 7, 15.424, 7.17977
0.424998, 7, 15.425, 7.18062
0.425998, 7, 15.426, 7.18147
0.426998, 7, 15.427, 7.18233
0.427998, 7, 15.428, 7.18318
0.428998, 7, 15.429, 7.18404
0.429998, 7, 15.43, 7.1849
0.430998, 7, 15.431, 7.18576
0.431998, 7, 15.432, 7.18662
0.432998, 7, 15.433, 7.18749
0.433998, 7, 15.434, 7.18835
0.434998, 7, 15.435, 7.18922
0.435998, 7, 15.436, 7.19009
0.436998, 7, 15.437, 7.19097
0.437998, 7, 15.438, 7.19184
0.438998, 7, 15.439, 7.19272
0.439998, 7, 15.44, 7.1936
0.440998, 7, 15.441, 7.19448
0.441998, 7, 15.442, 7.19536
0.442998, 7, 15.443, 7.19625
0.443998, 7, 15.444, 7.19713
0.444998, 7, 15.445, 7.19802
0.445998, 7, 15.446, 7.19891
0.446998, 7, 15.447, 7.19981
0.447998, 7, 15.448, 7.2007
0.448998, 7, 15.449, 7.2016
0.449998, 7, 15.45, 7.2025
0.450998, 7, 15.451, 7.2034
0.451998, 7, 15.452, 7.2043
0.452998, 7, 15.453, 7.20521
0.453998, 7, 15.454, 7.20611
0.454998, 7, 15.455, 7.20702
0.455998, 7, 15.456, 7.20793
0.456998, 7, 15.457, 7.20885
0.457998, 7, 15.458, 7.20976
0.458998, 7, 15.459, 7.21068
0.459998, 7, 15.46, 7.2116
0.460998, 7, 15.461, 7.21252
0.461998, 7, 15.462, 7.21344
0.462998, 7, 15.463, 7.21437
0.463998, 7, 15.464, 7.21529
0.464998, 7, 15.465, 7.21622
0.465998, 7, 15.466, 7.21715
0.466998, 7, 15.467, 7.21809
0.467998, 7, 15.468, 7.21902
0.468998, 7, 15.469, 7.21996
0.469997, 7, 15.47, 7.2209
0.470997, 7, 15.471, 7.22184
0.471997, 7, 15.472, 7.22278
0.472997, 7, 15.473, 7.22373
0.473997, 7, 15.474, 7.22467
0.474997, 7, 15.475, 7.22562
0.475997, 7, 15.476, 7.22657
0.476997, 7, 15.477, 7.22753
0.477997, 7, 15.478, 7.22848
0.478997, 7, 15.479, 7.22944
0.479997, 7, 15.48, 7.2304
0.480997, 7, 15.481, 7.23136
0.481997, 7, 15.482, 7.23232
0.482997, 7, 15.483, 7.23329
0.483997, 7, 15.484, 7.23425
0.484997, 7, 15.485, 7.23522
0.485997, 7, 15.486, 7.23619
0.486997, 7, 15.487, 7.23717
0.487997, 7, 15.488, 7.23814
0.488997, 7, 15.489, 7.23912
0.489997, 7, 15.49, 7.2401
0.490997, 7, 15.491, 7.24108
0.491997, 7, 15.492, 7.24206
0.492997, 7, 15.493, 7.24305
0.493997, 7, 15.494, 7.24403
0.494997, 7, 15.495, 7.24502
0.495997, 7, 15.496, 7.24601
0.496997, 7, 15.497, 7.24701
0.497997, 7, 15.498, 7.248
0.498997, 7, 15.499, 7.249
0.499997, 7, 15.5, 7.25
0.500997, 7, 15.501, 7.251
0.501997, 7, 15.502, 7.252
0.502997, 7, 15.503, 7.25301
0.503997, 7, 15.504, 7.25401
0.504997, 7, 15.505, 7.25502
0.505997, 7, 15.506, 7.25603
0.506997, 7, 15.507, 7.25705
0.507997, 7, 15.508, 7.25806
0.508997, 7, 15.509, 7.25908
0.509997, 7, 15.51, 7.2601
0.510997, 7, 15.511, 7.26112
0.511997, 7, 15.512, 7.26214
0.512997, 7, 15.513, 7.26317
0.513997, 7, 15.514, 7.26419
0.514997, 7, 15.515, 7.26522
0.515997, 7, 15.516, 7.26625
0.516997, 7, 15.517, 7.26729
0.517997, 7, 15.518, 7.26832
0.518997, 7, 15.519, 7.26936
0.519997, 7, 15.52, 7.2704
0.520997, 7, 15.521, 7.27144
0.521997, 7, 15.522, 7.27248
0.522997, 7, 15.523, 7.27353
0.523997, 7, 15.524, 7.27457
0.524997, 7, 15.525, 7.27562
0.525997, 7, 15.526, 7.27667
0.526997, 7, 15.527, 7.27773
0.527997, 7, 15.528, 7.27878
0.528997, 7, 15.529, 7.27984
0.529997, 7, 15.53, 7.2809
0.530997, 7, 15.531, 7.28196
0.531997, 7, 15.532, 7.28302
0.532997, 7, 15.533, 7.28409
0.533997, 7, 15.534, 7.28515
0.534997, 7, 15.535, 7.28622
0.535997, 7, 15.536, 7.28729
0.536997, 7, 15.537, 7.28837
0.537997, 7, 15.538, 7.28944
0.538997, 7, 15.539, 7.29052
0.539997, 7, 15.54, 7.2916
0.540997, 7, 15.541, 7.29268
0.541997, 7, 15.542, 7.29376
0.542997, 7, 15.543, 7.29485
0.543997, 7, 15.544, 7.29593
0.544997, 7, 15.545, 7.29702
0.545997, 7, 15.546, 7.29811
0.546997, 7, 15.547, 7.29921
0.547997, 7, 15.548, 7.3003
0.548997, 7, 15.549, 7.3014
0.549996, 7, 15.55, 7.3025
0.550996, 7, 15.551, 7.3036
0.551996, 7, 15.552, 7.3047
0.552996, 7, 15.553, 7.30581
0.553996, 7, 15.554, 7.30691
0.554996, 7, 15.555, 7.30802
0.555996, 7, 15.556, 7.30913
0.556996, 7, 15.557, 7.31025
0.557996, 7, 15.558, 7.31136
0.558996, 7, 15.559, 7.31248
0.559996, 7, 15.56, 7.3136
0.560996, 7, 15.561, 7.31472
0.561996, 7, 15.562, 7.31584
0.562996, 7, 15.563, 7.31697
0.563996, 7, 15.564, 7.31809
0.564996, 7, 15.565, 7.31922
0.565996, 7, 15.566, 7.32035
0.566996, 7, 15.567, 7.32148
0.567996, 7, 15.568, 7.32262
0.568996, 7, 15.569, 7.32376
0.569996, 7, 15.57, 7.3249
0.570996, 7, 15.571, 7.32604
0.571996, 7, 15.572, 7.32718
0.572996, 7, 15.573, 7.32832
0.573996, 7, 15.574, 7.32947
0.574996, 7, 15.575, 7.33062
0.575996, 7, 15.576, 7.33177
0.576996, 7, 15.577, 7.33292
0.577996, 7, 15.578, 7.33408
0.578996, 7, 15.579, 7.33524
0.579996, 7, 15.58, 7.3364
0.580996, 7, 15.581, 7.33756
0.581996, 7, 15.582, 7.33872
0.582996, 7, 15.583, 7.33988
0.583996, 7, 15.584, 7.34105
0.584996, 7, 15.585, 7.34222
0.585996, 7, 15.586, 7.34339
0.586996, 7, 15.587, 7.34456
0.587996, 7, 15.588, 7.34574
0.588996, 7, 15.589, 7.34692
0.589996, 7, 15.59, 7.3481
0.590996, 7, 15.591, 7.34928
0.591996, 7, 15.592, 7.35046
0.592996, 7, 15.593, 7.35164
0.593996, 7, 15.594, 7.35283
0.594996, 7, 15.595, 7.35402
0.595996, 7, 15.596, 7.35521
0.596996, 7, 15.597, 7.3564
0.597996, 7, 15.598, 7.3576
0.598996, 7, 15.599, 7.3588
0.599996, 7, 15.6, 7.35999
0.600996, 7, 15.601, 7.3612
0.601996, 7, 15.602, 7.3624
0.602996, 7, 15.603, 7.3636
0.603996, 7, 15.604, 7.36481
0.604996, 7, 15.605, 7.36602
0.605996, 7, 15.606, 7.36723
0.606996, 7, 15.607, 7.36844
0.607996, 7, 15.608, 7.36966
0.608996, 7, 15.609, 7.37088
0.609996, 7, 15.61, 7.37209
0.610996, 7, 15.611, 7.37332
0.611996, 7, 15.612, 7.37454
0.612996, 7, 15.613, 7.37576
0.613996, 7, 15.614, 7.37699
0.614996, 7, 15.615, 7.37822
0.615996, 7, 15.616, 7.37945
0.616996, 7, 15.617, 7.38068
0.617996, 7, 15.618, 7.38192
0.618996, 7, 15.619, 7.38316
0.619996, 7, 15.62, 7.38439
0.620996, 7, 15.621, 7.38564
0.621996, 7, 15.622, 7.38688
0.622996, 7, 15.623, 7.38812
0.623996, 7, 15.624, 7.38937
0.624996, 7, 15.625, 7.39062
0.625996, 7, 15.626, 7.39187
0.626996, 7, 15.627, 7.39312
0.627995, 7, 15.628, 7.39438
0.628995, 7, 15.629, 7.39564
0.629995, 7, 15.63, 7.39689
0.630995, 7, 15.631, 7.39816
0.631995, 7, 15.632, 7.39942
0.632995, 7, 15.633, 7.40068
0.633995, 7, 15.634, 7.40195
0.634995, 7, 15.635, 7.40322
0.635995, 7, 15.636, 7.40449
0.636995, 7, 15.637, 7.40576
0.637995, 7, 15.638, 7.40704
0.638995, 7, 15.639, 7.40832
0.639995, 7, 15.64, 7.40959
0.640995, 7, 15.641, 7.41087
0.641995, 7, 15.642, 7.41216
0.642995, 7, 15.643, 7.41344
0.643995, 7, 15.644, 7.41473
0.644995, 7, 15.645, 7.41602
0.645995, 7, 15.646, 7.41731
0.646995, 7, 15.647, 7.4186
0.647995, 7, 15.648, 7.4199
0.648995, 7, 15.649, 7.4212
0.649995, 7, 15.65, 7.42249
0.650995, 7, 15.651, 7.42379
0.651995, 7, 15.652, 7.4251
0.652995, 7, 15.653, 7.4264
0.653995, 7, 15.654, 7.42771
0.654995, 7, 15.655, 7.42902
0.655995, 7, 15.656, 7.43033
0.656995, 7, 15.657, 7.43164
0.657995, 7, 15.658, 7.43296
0.658995, 7, 15.659, 7.43427
0.659995, 7, 15.66, 7.43559
0.660995, 7, 15.661, 7.43691
0.661995, 7, 15.662, 7.43824
0.662995, 7, 15.663, 7.43956
0.663995, 7, 15.664, 7.44089
0.664995, 7, 15.665, 7.44222
0.665995, 7, 15.666, 7.44355
0.666995, 7, 15.667, 7.44488
0.667995, 7, 15.668, 7.44622
0.668995, 7, 15.669, 7.44755
0.669995, 7, 15.67, 7.44889
0.670995, 7, 15.671, 7.45023
0.671995, 7, 15.672, 7.45158
0.672995, 7, 15.673, 7.45292
0.673995, 7, 15.674, 7.45427
0.674995, 7, 15.675, 7.45562
0.675995, 7, 15.676, 7.45697
0.676995, 7, 15.677, 7.45832
0.677995, 7, 15.678, 7.45968
0.678995, 7, 15.679, 7.46103
0.679995, 7, 15.68, 7.46239
0.680995, 7, 15.681, 7.46375
0.681995, 7, 15.682, 7.46512
0.682995, 7, 15.683, 7.46648
0.683995, 7, 15.684, 7.46785
0.684995, 7, 15.685, 7.46922
0.685995, 7, 15.686, 7.47059
0.686995, 7, 15.687, 7.47196
0.687995, 7, 15.688, 7.47334
0.688995, 7, 15.689, 7.47471
0.689995, 7, 15.69, 7.47609
0.690995, 7, 15.691, 7.47747
0.691995, 7, 15.692, 7.47886
0.692995, 7, 15.693, 7.48024
0.693995, 7, 15.694, 7.48163
0.694995, 7, 15.695, 7.48302
0.695995, 7, 15.696, 7.48441
0.696995, 7, 15.697, 7.4858
0.697995, 7, 15.698, 7.4872
0.698995, 7, 15.699, 7.48859
0.699995, 7, 15.7, 7.48999
0.700995, 7, 15.701, 7.49139
0.701995, 7, 15.702, 7.4928
0.702995, 7, 15.703, 7.4942
0.703995, 7, 15.704, 7.49561
0.704994, 7, 15.705, 7.49702
0.705994, 7, 15.706, 7.49843
0.706994, 7, 15.707, 7.49984
0.707994, 7, 15.708, 7.50126
0.708994, 7, 15.709, 7.50267
0.709994, 7, 15.71, 7.50409
0.710994, 7, 15.711, 7.50551
0.711994, 7, 15.712, 7.50694
0.712994, 7, 15.713, 7.50836
0.713994, 7, 15.714, 7.50979
0.714994, 7, 15.715, 7.51122
0.715994, 7, 15.716, 7.51265
0.716994, 7, 15.717, 7.51408
0.717994, 7, 15.718, 7.51552
0.718994, 7, 15.719, 7.51695
0.719994, 7, 15.72, 7.51839
0.720994, 7, 15.721, 7.51983
0.721994, 7, 15.722, 7.52128
0.722994, 7, 15.723, 7.52272
0.723994, 7, 15.724, 7.52417
0.724994, 7, 15.725, 7.52562
0.725994, 7, 15.726, 7.52707
0.726994, 7, 15.727, 7.52852
0.727994, 7, 15.728, 7.52998
0.728994, 7, 15.729, 7.53143
0.729994, 7, 15.73, 7.53289
0.730994, 7, 15.731, 7.53435
0.731994, 7, 15.732, 7.53582
0.732994, 7, 15.733, 7.53728
0.733994, 7, 15.734, 7.53875
0.734994, 7, 15.735, 7.54022
0.735994, 7, 15.736, 7.54169
0.736994, 7, 15.737, 7.54316
0.737994, 7, 15.738, 7.54464
0.738994, 7, 15.739, 7.54611
0.739994, 7, 15.74, 7.54759
0.740994, 7, 15.741, 7.54907
0.741994, 7, 15.742, 7.55056
0.742994, 7, 15.743, 7.55204
0.743994, 7, 15.744, 7.55353
0.744994, 7, 15.745, 7.55502
0.745994, 7, 15.746, 7.55651
0.746994, 7, 15.747, 7.558
0.747994, 7, 15.748, 7.55949
0.748994, 7, 15.749, 7.56099
0.749994, 7, 15.75, 7.56249
0.750994, 7, 15.751, 7.56399
0.751994, 7, 15.752, 7.5655
