time union1 union2 union3
0, 45.0386, 106.891, 120.03
0.001, 45.0386, 106.892, 120.027
0.002, 45.0386, 106.894, 120.025
0.003, 45.0386, 106.895, 120.022
0.004, 45.0386, 106.897, 120.019
0.005, 45.0386, 106.899, 120.017
0.006, 45.0386, 106.9, 120.014
0.007, 45.0386, 106.902, 120.011
0.008, 45.039, 106.904, 120.009
0.009, 45.039, 106.906, 120.006
0.01, 45.039, 106.907, 120.003
0.011, 45.039, 106.909, 120.001
0.012, 45.039, 106.91, 119.998
0.013, 45.0393, 106.912, 119.996
0.014, 45.0393, 106.914, 119.993
0.015, 45.0393, 106.916, 119.99
0.016, 45.0397, 106.918, 119.988
0.017, 45.0397, 106.919, 119.985
0.018, 45.0397, 106.921, 119.982
0.019, 45.0401, 106.923, 119.98
0.02, 45.0401, 106.925, 119.977
0.021, 45.0401, 106.926, 119.975
0.022, 45.0404, 106.928, 119.972
0.023, 45.0404, 106.93, 119.969
0.024, 45.0408, 106.932, 119.967
0.025, 45.0408, 106.933, 119.964
0.026, 45.0411, 106.936, 119.962
0.027, 45.0411, 106.937, 119.959
0.028, 45.0415, 106.939, 119.957
0.029, 45.0415, 106.941, 119.954
0.03, 45.0418, 106.943, 119.952
0.031, 45.0422, 106.945, 119.95
0.032, 45.0422, 106.947, 119.947
0.033, 45.0425, 106.949, 119.945
0.034, 45.0429, 106.951, 119.942
0.035, 45.0429, 106.952, 119.939
0.036, 45.0432, 106.954, 119.937
0.037, 45.0436, 106.956, 119.935
0.038, 45.0436, 106.958, 119.932
0.039, 45.0439, 106.96, 119.93
0.04, 45.0443, 106.962, 119.927
0.041, 45.0446, 106.964, 119.925
0.042, 45.045, 106.966, 119.923
0.043, 45.045, 106.968, 119.92
0.044, 45.0453, 106.97, 119.918
0.045, 45.0457, 106.972, 119.915
0.046, 45.046, 106.974, 119.913
0.047, 45.0464, 106.976, 119.911
0.048, 45.0467, 106.978, 119.908
0.049, 45.0471, 106.98, 119.906
0.05, 45.0474, 106.982, 119.903
0.051, 45.0478, 106.984, 119.901
0.052, 45.0481, 106.986, 119.899
