time, 	x, 	y, 	z
3.297, 7, 17.4766, 10.7613
3.298, 7, 17.478, 10.76
3.299, 7, 17.4794, 10.7586
3.3, 7, 17.4808, 10.7573
3.301, 7, 17.4822, 10.756
3.302, 7, 17.4836, 10.7546
3.303, 7, 17.485, 10.7533
3.304, 7, 17.4864, 10.752
3.30501, 7, 17.4879, 10.7507
3.30601, 7, 17.4893, 10.7494
3.307, 7, 17.4907, 10.748
3.30801, 7, 17.4921, 10.7467
3.30901, 7, 17.4935, 10.7454
3.31001, 7, 17.4949, 10.7441
3.31101, 7, 17.4963, 10.7428
3.31201, 7, 17.4977, 10.7415
3.31301, 7, 17.4991, 10.7402
3.31401, 7, 17.5005, 10.7389
3.31501, 7, 17.5019, 10.7376
3.31601, 7, 17.5033, 10.7363
3.31701, 7, 17.5047, 10.735
3.31801, 7, 17.5061, 10.7337
3.31901, 7, 17.5075, 10.7324
3.32001, 7, 17.5089, 10.7311
3.32101, 7, 17.5103, 10.7298
3.32201, 7, 17.5117, 10.7285
3.32301, 7, 17.5131, 10.7273
3.32401, 7, 17.5145, 10.726
3.32501, 7, 17.5159, 10.7247
3.32601, 7, 17.5173, 10.7234
3.32701, 7, 17.5187, 10.7222
3.32801, 7, 17.5201, 10.7209
3.32901, 7, 17.5215, 10.7196
3.33001, 7, 17.5229, 10.7183
3.33101, 7, 17.5243, 10.7171
3.33201, 7, 17.5256, 10.7158
3.33301, 7, 17.527, 10.7146
3.33401, 7, 17.5284, 10.7133
3.33501, 7, 17.5298, 10.712
3.33601, 7, 17.5312, 10.7108
3.33701, 7, 17.5326, 10.7095
3.33801, 7, 17.534, 10.7083
3.33901, 7, 17.5354, 10.707
3.34001, 7, 17.5368, 10.7058
3.34101, 7, 17.5381, 10.7046
3.34201, 7, 17.5395, 10.7033
3.34301, 7, 17.5409, 10.7021
3.34401, 7, 17.5423, 10.7008
3.34501, 7, 17.5437, 10.6996
3.34601, 7, 17.5451, 10.6984
3.34701, 7, 17.5464, 10.6971
3.34801, 7, 17.5478, 10.6959
3.34901, 7, 17.5492, 10.6947
3.35001, 7, 17.5506, 10.6935
3.35101, 7, 17.552, 10.6922
3.35201, 7, 17.5533, 10.691
3.35301, 7, 17.5547, 10.6898
3.35401, 7, 17.5561, 10.6886
3.35501, 7, 17.5575, 10.6874
3.35601, 7, 17.5589, 10.6862
3.35701, 7, 17.5602, 10.685
3.35801, 7, 17.5616, 10.6838
3.35901, 7, 17.563, 10.6826
3.36001, 7, 17.5644, 10.6814
3.36101, 7, 17.5657, 10.6802
3.36201, 7, 17.5671, 10.679
3.36301, 7, 17.5685, 10.6778
3.36401, 7, 17.5699, 10.6766
3.36501, 7, 17.5712, 10.6754
3.36601, 7, 17.5726, 10.6742
3.36701, 7, 17.574, 10.673
3.36801, 7, 17.5753, 10.6718
3.36901, 7, 17.5767, 10.6706
3.37001, 7, 17.5781, 10.6694
3.37101, 7, 17.5794, 10.6683
3.37201, 7, 17.5808, 10.6671
3.37301, 7, 17.5822, 10.6659
3.37401, 7, 17.5835, 10.6647
3.37501, 7, 17.5849, 10.6636
3.37601, 7, 17.5863, 10.6624
3.37701, 7, 17.5876, 10.6612
3.37801, 7, 17.589, 10.6601
3.37901, 7, 17.5904, 10.6589
3.38001, 7, 17.5917, 10.6577
3.38101, 7, 17.5931, 10.6566
3.38201, 7, 17.5945, 10.6554
3.38301, 7, 17.5958, 10.6543
3.38401, 7, 17.5972, 10.6531
3.38501, 7, 17.5985, 10.652
3.38601, 7, 17.5999, 10.6508
3.38701, 7, 17.6013, 10.6497
3.38801, 7, 17.6026, 10.6485
3.38901, 7, 17.604, 10.6474
3.39001, 7, 17.6053, 10.6462
3.39101, 7, 17.6067, 10.6451
3.39201, 7, 17.608, 10.644
3.39301, 7, 17.6094, 10.6428
3.39401, 7, 17.6108, 10.6417
3.39501, 7, 17.6121, 10.6406
3.39601, 7, 17.6135, 10.6394
3.39701, 7, 17.6148, 10.6383
3.39801, 7, 17.6162, 10.6372
3.39901, 7, 17.6175, 10.6361
3.40001, 7, 17.6189, 10.6349
3.40101, 7, 17.6202, 10.6338
3.40201, 7, 17.6216, 10.6327
3.40301, 7, 17.6229, 10.6316
3.40401, 7, 17.6243, 10.6305
3.40501, 7, 17.6256, 10.6294
3.40601, 7, 17.627, 10.6282
3.40701, 7, 17.6283, 10.6271
3.40801, 7, 17.6297, 10.626
3.40901, 7, 17.631, 10.6249
3.41001, 7, 17.6324, 10.6238
3.41101, 7, 17.6337, 10.6227
3.41201, 7, 17.6351, 10.6216
3.41301, 7, 17.6364, 10.6205
3.41401, 7, 17.6377, 10.6194
3.41501, 7, 17.6391, 10.6183
3.41601, 7, 17.6404, 10.6173
3.41701, 7, 17.6418, 10.6162
3.41801, 7, 17.6431, 10.6151
3.41901, 7, 17.6445, 10.614
3.42001, 7, 17.6458, 10.6129
3.42101, 7, 17.6471, 10.6118
3.42201, 7, 17.6485, 10.6108
3.42301, 7, 17.6498, 10.6097
3.42401, 7, 17.6512, 10.6086
3.42501, 7, 17.6525, 10.6075
3.42601, 7, 17.6538, 10.6065
3.42701, 7, 17.6552, 10.6054
3.42801, 7, 17.6565, 10.6043
3.42901, 7, 17.6578, 10.6033
3.43001, 7, 17.6592, 10.6022
3.43101, 7, 17.6605, 10.6011
3.43201, 7, 17.6618, 10.6001
3.43301, 7, 17.6632, 10.599
3.43401, 7, 17.6645, 10.598
3.43501, 7, 17.6658, 10.5969
3.43601, 7, 17.6672, 10.5958
3.43701, 7, 17.6685, 10.5948
3.43801, 7, 17.6698, 10.5937
3.43901, 7, 17.6712, 10.5927
3.44001, 7, 17.6725, 10.5917
3.44101, 7, 17.6738, 10.5906
3.44201, 7, 17.6752, 10.5896
3.44301, 7, 17.6765, 10.5885
3.44401, 7, 17.6778, 10.5875
3.44501, 7, 17.6792, 10.5865
3.44601, 7, 17.6805, 10.5854
3.44701, 7, 17.6818, 10.5844
3.44801, 7, 17.6831, 10.5834
3.44901, 7, 17.6845, 10.5823
3.45001, 7, 17.6858, 10.5813
3.45101, 7, 17.6871, 10.5803
3.45201, 7, 17.6884, 10.5793
3.45301, 7, 17.6898, 10.5782
3.45401, 7, 17.6911, 10.5772
3.45501, 7, 17.6924, 10.5762
3.45601, 7, 17.6937, 10.5752
3.45701, 7, 17.695, 10.5742
3.45801, 7, 17.6964, 10.5732
3.45901, 7, 17.6977, 10.5722
3.46001, 7, 17.699, 10.5711
3.46101, 7, 17.7003, 10.5701
3.46201, 7, 17.7016, 10.5691
3.46301, 7, 17.703, 10.5681
3.46401, 7, 17.7043, 10.5671
3.46501, 7, 17.7056, 10.5661
3.46601, 7, 17.7069, 10.5651
3.46701, 7, 17.7082, 10.5641
3.46801, 7, 17.7096, 10.5631
3.46901, 7, 17.7109, 10.5622
3.47001, 7, 17.7122, 10.5612
3.47101, 7, 17.7135, 10.5602
3.47201, 7, 17.7148, 10.5592
3.47301, 7, 17.7161, 10.5582
3.47401, 7, 17.7174, 10.5572
3.47501, 7, 17.7188, 10.5562
3.47601, 7, 17.7201, 10.5553
3.47701, 7, 17.7214, 10.5543
3.47801, 7, 17.7227, 10.5533
3.47901, 7, 17.724, 10.5523
3.48001, 7, 17.7253, 10.5514
3.48101, 7, 17.7266, 10.5504
3.48201, 7, 17.7279, 10.5494
3.48301, 7, 17.7292, 10.5485
3.48401, 7, 17.7305, 10.5475
3.48501, 7, 17.7319, 10.5465
3.48601, 7, 17.7332, 10.5456
3.48701, 7, 17.7345, 10.5446
3.48801, 7, 17.7358, 10.5436
3.48901, 7, 17.7371, 10.5427
3.49001, 7, 17.7384, 10.5417
3.49101, 7, 17.7397, 10.5408
3.49201, 7, 17.741, 10.5398
3.49301, 7, 17.7423, 10.5389
3.49401, 7, 17.7436, 10.5379
3.49501, 7, 17.7449, 10.537
3.49601, 7, 17.7462, 10.536
3.49701, 7, 17.7475, 10.5351
3.49801, 7, 17.7488, 10.5342
3.49901, 7, 17.7501, 10.5332
3.50001, 7, 17.7514, 10.5323
3.50101, 7, 17.7527, 10.5313
3.50201, 7, 17.754, 10.5304
3.50301, 7, 17.7553, 10.5295
3.50401, 7, 17.7566, 10.5285
3.50501, 7, 17.7579, 10.5276
3.50601, 7, 17.7592, 10.5267
3.50701, 7, 17.7605, 10.5258
3.50801, 7, 17.7618, 10.5248
3.50901, 7, 17.7631, 10.5239
3.51001, 7, 17.7644, 10.523
3.51101, 7, 17.7657, 10.5221
3.51201, 7, 17.767, 10.5212
3.51301, 7, 17.7683, 10.5202
3.51401, 7, 17.7696, 10.5193
3.51501, 7, 17.7709, 10.5184
3.51601, 7, 17.7722, 10.5175
3.51701, 7, 17.7734, 10.5166
3.51801, 7, 17.7747, 10.5157
3.51901, 7, 17.776, 10.5148
3.52002, 7, 17.7773, 10.5139
3.52102, 7, 17.7786, 10.513
3.52202, 7, 17.7799, 10.5121
3.52302, 7, 17.7812, 10.5112
3.52402, 7, 17.7825, 10.5103
3.52502, 7, 17.7838, 10.5094
3.52602, 7, 17.7851, 10.5085
3.52702, 7, 17.7863, 10.5076
3.52802, 7, 17.7876, 10.5067
3.52902, 7, 17.7889, 10.5058
3.53002, 7, 17.7902, 10.5049
3.53102, 7, 17.7915, 10.504
3.53202, 7, 17.7928, 10.5032
3.53302, 7, 17.7941, 10.5023
3.53402, 7, 17.7953, 10.5014
3.53502, 7, 17.7966, 10.5005
3.53602, 7, 17.7979, 10.4996
3.53702, 7, 17.7992, 10.4988
3.53802, 7, 17.8005, 10.4979
3.53902, 7, 17.8018, 10.497
3.54002, 7, 17.803, 10.4962
3.54102, 7, 17.8043, 10.4953
3.54202, 7, 17.8056, 10.4944
3.54302, 7, 17.8069, 10.4936
3.54402, 7, 17.8082, 10.4927
3.54502, 7, 17.8094, 10.4918
3.54602, 7, 17.8107, 10.491
3.54702, 7, 17.812, 10.4901
3.54802, 7, 17.8133, 10.4892
3.54902, 7, 17.8145, 10.4884
3.55002, 7, 17.8158, 10.4875
3.55102, 7, 17.8171, 10.4867
3.55202, 7, 17.8184, 10.4858
3.55302, 7, 17.8196, 10.485
3.55402, 7, 17.8209, 10.4841
3.55502, 7, 17.8222, 10.4833
3.55602, 7, 17.8235, 10.4824
3.55702, 7, 17.8247, 10.4816
3.55802, 7, 17.826, 10.4808
3.55902, 7, 17.8273, 10.4799
3.56002, 7, 17.8286, 10.4791
3.56102, 7, 17.8298, 10.4782
3.56202, 7, 17.8311, 10.4774
3.56302, 7, 17.8324, 10.4766
3.56402, 7, 17.8336, 10.4757
3.56502, 7, 17.8349, 10.4749
3.56602, 7, 17.8362, 10.4741
3.56702, 7, 17.8375, 10.4733
3.56802, 7, 17.8387, 10.4724
3.56902, 7, 17.84, 10.4716
3.57002, 7, 17.8413, 10.4708
3.57102, 7, 17.8425, 10.47
3.57202, 7, 17.8438, 10.4691
3.57302, 7, 17.8451, 10.4683
3.57402, 7, 17.8463, 10.4675
3.57502, 7, 17.8476, 10.4667
3.57602, 7, 17.8489, 10.4659
3.57702, 7, 17.8501, 10.4651
3.57802, 7, 17.8514, 10.4643
3.57902, 7, 17.8526, 10.4635
3.58002, 7, 17.8539, 10.4626
3.58102, 7, 17.8552, 10.4618
3.58202, 7, 17.8564, 10.461
3.58302, 7, 17.8577, 10.4602
3.58402, 7, 17.859, 10.4594
3.58502, 7, 17.8602, 10.4586
3.58602, 7, 17.8615, 10.4578
3.58702, 7, 17.8627, 10.457
3.58802, 7, 17.864, 10.4562
3.58902, 7, 17.8653, 10.4555
3.59002, 7, 17.8665, 10.4547
3.59102, 7, 17.8678, 10.4539
3.59202, 7, 17.869, 10.4531
3.59302, 7, 17.8703, 10.4523
3.59402, 7, 17.8715, 10.4515
3.59502, 7, 17.8728, 10.4507
3.59602, 7, 17.8741, 10.4499
3.59702, 7, 17.8753, 10.4492
3.59802, 7, 17.8766, 10.4484
3.59902, 7, 17.8778, 10.4476
3.60002, 7, 17.8791, 10.4468
3.60102, 7, 17.8803, 10.4461
3.60202, 7, 17.8816, 10.4453
3.60302, 7, 17.8828, 10.4445
3.60402, 7, 17.8841, 10.4437
3.60502, 7, 17.8853, 10.443
3.60602, 7, 17.8866, 10.4422
3.60702, 7, 17.8878, 10.4414
3.60802, 7, 17.8891, 10.4407
3.60902, 7, 17.8903, 10.4399
3.61002, 7, 17.8916, 10.4392
3.61102, 7, 17.8928, 10.4384
3.61202, 7, 17.8941, 10.4376
3.61302, 7, 17.8953, 10.4369
3.61402, 7, 17.8966, 10.4361
3.61502, 7, 17.8978, 10.4354
3.61602, 7, 17.8991, 10.4346
3.61702, 7, 17.9003, 10.4339
3.61802, 7, 17.9016, 10.4331
3.61902, 7, 17.9028, 10.4324
3.62002, 7, 17.9041, 10.4316
3.62102, 7, 17.9053, 10.4309
3.62202, 7, 17.9066, 10.4301
3.62302, 7, 17.9078, 10.4294
3.62402, 7, 17.909, 10.4287
3.62502, 7, 17.9103, 10.4279
3.62602, 7, 17.9115, 10.4272
3.62702, 7, 17.9128, 10.4265
3.62802, 7, 17.914, 10.4257
3.62902, 7, 17.9152, 10.425
3.63002, 7, 17.9165, 10.4243
3.63102, 7, 17.9177, 10.4235
3.63202, 7, 17.919, 10.4228
3.63302, 7, 17.9202, 10.4221
3.63402, 7, 17.9214, 10.4213
3.63502, 7, 17.9227, 10.4206
3.63602, 7, 17.9239, 10.4199
3.63702, 7, 17.9252, 10.4192
3.63802, 7, 17.9264, 10.4185
3.63902, 7, 17.9276, 10.4177
3.64002, 7, 17.9289, 10.417
3.64102, 7, 17.9301, 10.4163
3.64202, 7, 17.9313, 10.4156
3.64302, 7, 17.9326, 10.4149
3.64402, 7, 17.9338, 10.4142
3.64502, 7, 17.935, 10.4135
3.64602, 7, 17.9363, 10.4128
3.64702, 7, 17.9375, 10.4121
3.64802, 7, 17.9387, 10.4113
3.64902, 7, 17.94, 10.4106
3.65002, 7, 17.9412, 10.4099
3.65102, 7, 17.9424, 10.4092
3.65202, 7, 17.9437, 10.4085
3.65302, 7, 17.9449, 10.4078
3.65402, 7, 17.9461, 10.4071
3.65502, 7, 17.9474, 10.4065
3.65602, 7, 17.9486, 10.4058
3.65702, 7, 17.9498, 10.4051
3.65802, 7, 17.9511, 10.4044
3.65902, 7, 17.9523, 10.4037
3.66002, 7, 17.9535, 10.403
3.66102, 7, 17.9547, 10.4023
3.66202, 7, 17.956, 10.4016
3.66302, 7, 17.9572, 10.4009
3.66402, 7, 17.9584, 10.4003
3.66502, 7, 17.9596, 10.3996
3.66602, 7, 17.9609, 10.3989
3.66702, 7, 17.9621, 10.3982
3.66802, 7, 17.9633, 10.3976
3.66902, 7, 17.9645, 10.3969
3.67002, 7, 17.9658, 10.3962
3.67102, 7, 17.967, 10.3955
3.67202, 7, 17.9682, 10.3949
3.67302, 7, 17.9694, 10.3942
3.67402, 7, 17.9707, 10.3935
3.67502, 7, 17.9719, 10.3929
3.67602, 7, 17.9731, 10.3922
3.67702, 7, 17.9743, 10.3915
3.67802, 7, 17.9755, 10.3909
3.67902, 7, 17.9768, 10.3902
3.68002, 7, 17.978, 10.3895
3.68102, 7, 17.9792, 10.3889
3.68202, 7, 17.9804, 10.3882
3.68302, 7, 17.9816, 10.3876
3.68402, 7, 17.9828, 10.3869
3.68502, 7, 17.9841, 10.3863
3.68602, 7, 17.9853, 10.3856
3.68702, 7, 17.9865, 10.385
3.68802, 7, 17.9877, 10.3843
3.68902, 7, 17.9889, 10.3837
3.69002, 7, 17.9901, 10.383
3.69102, 7, 17.9914, 10.3824
3.69202, 7, 17.9926, 10.3817
3.69302, 7, 17.9938, 10.3811
3.69402, 7, 17.995, 10.3805
3.69502, 7, 17.9962, 10.3798
3.69602, 7, 17.9974, 10.3792
3.69702, 7, 17.9986, 10.3785
3.69802, 7, 17.9998, 10.3779
3.69902, 7, 18.0011, 10.3773
3.70002, 7, 18.0023, 10.3766
3.70102, 7, 18.0035, 10.376
3.70202, 7, 18.0047, 10.3754
3.70302, 7, 18.0059, 10.3748
3.70402, 7, 18.0071, 10.3741
3.70502, 7, 18.0083, 10.3735
3.70602, 7, 18.0095, 10.3729
3.70702, 7, 18.0107, 10.3723
3.70802, 7, 18.0119, 10.3716
3.70902, 7, 18.0131, 10.371
3.71002, 7, 18.0143, 10.3704
3.71102, 7, 18.0156, 10.3698
3.71202, 7, 18.0168, 10.3692
3.71302, 7, 18.018, 10.3686
3.71402, 7, 18.0192, 10.3679
3.71502, 7, 18.0204, 10.3673
3.71602, 7, 18.0216, 10.3667
3.71702, 7, 18.0228, 10.3661
3.71802, 7, 18.024, 10.3655
3.71902, 7, 18.0252, 10.3649
3.72002, 7, 18.0264, 10.3643
3.72102, 7, 18.0276, 10.3637
3.72202, 7, 18.0288, 10.3631
3.72302, 7, 18.03, 10.3625
3.72402, 7, 18.0312, 10.3619
3.72502, 7, 18.0324, 10.3613
3.72602, 7, 18.0336, 10.3607
3.72702, 7, 18.0348, 10.3601
3.72802, 7, 18.036, 10.3595
3.72902, 7, 18.0372, 10.3589
3.73002, 7, 18.0384, 10.3583
3.73102, 7, 18.0396, 10.3577
3.73202, 7, 18.0408, 10.3571
3.73303, 7, 18.042, 10.3566
3.73403, 7, 18.0432, 10.356
3.73502, 7, 18.0444, 10.3554
3.73603, 7, 18.0456, 10.3548
3.73703, 7, 18.0468, 10.3542
3.73803, 7, 18.0479, 10.3536
3.73903, 7, 18.0491, 10.3531
3.74003, 7, 18.0503, 10.3525
3.74103, 7, 18.0515, 10.3519
3.74203, 7, 18.0527, 10.3513
3.74303, 7, 18.0539, 10.3508
3.74403, 7, 18.0551, 10.3502
3.74503, 7, 18.0563, 10.3496
3.74603, 7, 18.0575, 10.349
3.74703, 7, 18.0587, 10.3485
3.74803, 7, 18.0599, 10.3479
3.74903, 7, 18.0611, 10.3473
3.75003, 7, 18.0622, 10.3468
3.75103, 7, 18.0634, 10.3462
3.75203, 7, 18.0646, 10.3456
3.75303, 7, 18.0658, 10.3451
3.75403, 7, 18.067, 10.3445
3.75503, 7, 18.0682, 10.344
3.75603, 7, 18.0694, 10.3434
3.75703, 7, 18.0706, 10.3429
3.75803, 7, 18.0717, 10.3423
3.75903, 7, 18.0729, 10.3417
3.76003, 7, 18.0741, 10.3412
3.76103, 7, 18.0753, 10.3406
3.76203, 7, 18.0765, 10.3401
3.76303, 7, 18.0777, 10.3395
3.76403, 7, 18.0789, 10.339
3.76503, 7, 18.08, 10.3384
3.76603, 7, 18.0812, 10.3379
3.76703, 7, 18.0824, 10.3374
3.76803, 7, 18.0836, 10.3368
3.76903, 7, 18.0848, 10.3363
3.77003, 7, 18.0859, 10.3357
3.77103, 7, 18.0871, 10.3352
3.77203, 7, 18.0883, 10.3347
3.77303, 7, 18.0895, 10.3341
3.77403, 7, 18.0907, 10.3336
3.77503, 7, 18.0918, 10.3331
3.77603, 7, 18.093, 10.3325
3.77703, 7, 18.0942, 10.332
3.77803, 7, 18.0954, 10.3315
3.77903, 7, 18.0966, 10.3309
3.78003, 7, 18.0977, 10.3304
3.78103, 7, 18.0989, 10.3299
3.78203, 7, 18.1001, 10.3294
3.78303, 7, 18.1013, 10.3288
3.78403, 7, 18.1024, 10.3283
3.78503, 7, 18.1036, 10.3278
3.78603, 7, 18.1048, 10.3273
3.78703, 7, 18.106, 10.3268
3.78803, 7, 18.1071, 10.3262
3.78903, 7, 18.1083, 10.3257
3.79003, 7, 18.1095, 10.3252
3.79103, 7, 18.1106, 10.3247
3.79203, 7, 18.1118, 10.3242
3.79303, 7, 18.113, 10.3237
3.79403, 7, 18.1142, 10.3232
3.79503, 7, 18.1153, 10.3227
3.79603, 7, 18.1165, 10.3222
3.79703, 7, 18.1177, 10.3217
3.79803, 7, 18.1188, 10.3211
3.79903, 7, 18.12, 10.3206
3.80003, 7, 18.1212, 10.3201
3.80103, 7, 18.1223, 10.3196
3.80203, 7, 18.1235, 10.3191
3.80303, 7, 18.1247, 10.3186
3.80403, 7, 18.1258, 10.3181
3.80503, 7, 18.127, 10.3177
3.80603, 7, 18.1282, 10.3172
3.80703, 7, 18.1293, 10.3167
3.80803, 7, 18.1305, 10.3162
3.80903, 7, 18.1317, 10.3157
3.81003, 7, 18.1328, 10.3152
3.81103, 7, 18.134, 10.3147
3.81203, 7, 18.1352, 10.3142
3.81303, 7, 18.1363, 10.3137
3.81403, 7, 18.1375, 10.3132
3.81503, 7, 18.1387, 10.3128
3.81603, 7, 18.1398, 10.3123
3.81703, 7, 18.141, 10.3118
3.81803, 7, 18.1421, 10.3113
3.81903, 7, 18.1433, 10.3108
3.82003, 7, 18.1445, 10.3104
3.82103, 7, 18.1456, 10.3099
3.82203, 7, 18.1468, 10.3094
3.82303, 7, 18.1479, 10.3089
3.82403, 7, 18.1491, 10.3085
3.82503, 7, 18.1503, 10.308
3.82603, 7, 18.1514, 10.3075
3.82703, 7, 18.1526, 10.3071
3.82803, 7, 18.1537, 10.3066
3.82903, 7, 18.1549, 10.3061
3.83003, 7, 18.156, 10.3057
3.83103, 7, 18.1572, 10.3052
3.83203, 7, 18.1583, 10.3047
3.83303, 7, 18.1595, 10.3043
3.83403, 7, 18.1607, 10.3038
3.83503, 7, 18.1618, 10.3034
3.83603, 7, 18.163, 10.3029
3.83703, 7, 18.1641, 10.3024
3.83803, 7, 18.1653, 10.302
3.83903, 7, 18.1664, 10.3015
3.84003, 7, 18.1676, 10.3011
3.84103, 7, 18.1687, 10.3006
3.84203, 7, 18.1699, 10.3002
3.84303, 7, 18.171, 10.2997
3.84403, 7, 18.1722, 10.2993
3.84503, 7, 18.1733, 10.2988
3.84603, 7, 18.1745, 10.2984
3.84703, 7, 18.1756, 10.2979
3.84803, 7, 18.1768, 10.2975
3.84903, 7, 18.1779, 10.297
3.85003, 7, 18.1791, 10.2966
3.85103, 7, 18.1802, 10.2962
3.85203, 7, 18.1814, 10.2957
3.85303, 7, 18.1825, 10.2953
3.85403, 7, 18.1836, 10.2949
3.85503, 7, 18.1848, 10.2944
3.85603, 7, 18.1859, 10.294
3.85703, 7, 18.1871, 10.2936
3.85803, 7, 18.1882, 10.2931
3.85903, 7, 18.1894, 10.2927
3.86003, 7, 18.1905, 10.2923
3.86103, 7, 18.1917, 10.2918
3.86203, 7, 18.1928, 10.2914
3.86303, 7, 18.1939, 10.291
3.86403, 7, 18.1951, 10.2906
3.86503, 7, 18.1962, 10.2901
3.86603, 7, 18.1974, 10.2897
3.86703, 7, 18.1985, 10.2893
3.86803, 7, 18.1996, 10.2889
3.86903, 7, 18.2008, 10.2884
3.87003, 7, 18.2019, 10.288
3.87103, 7, 18.2031, 10.2876
3.87203, 7, 18.2042, 10.2872
3.87303, 7, 18.2053, 10.2868
3.87403, 7, 18.2065, 10.2864
3.87503, 7, 18.2076, 10.286
3.87603, 7, 18.2087, 10.2855
3.87703, 7, 18.2099, 10.2851
3.87803, 7, 18.211, 10.2847
3.87903, 7, 18.2122, 10.2843
3.88003, 7, 18.2133, 10.2839
3.88103, 7, 18.2144, 10.2835
3.88203, 7, 18.2156, 10.2831
3.88303, 7, 18.2167, 10.2827
3.88403, 7, 18.2178, 10.2823
3.88503, 7, 18.219, 10.2819
3.88603, 7, 18.2201, 10.2815
3.88703, 7, 18.2212, 10.2811
3.88803, 7, 18.2224, 10.2807
3.88903, 7, 18.2235, 10.2803
3.89003, 7, 18.2246, 10.2799
3.89103, 7, 18.2257, 10.2795
3.89203, 7, 18.2269, 10.2791
3.89303, 7, 18.228, 10.2787
3.89403, 7, 18.2291, 10.2783
3.89503, 7, 18.2303, 10.278
3.89603, 7, 18.2314, 10.2776
3.89703, 7, 18.2325, 10.2772
3.89803, 7, 18.2336, 10.2768
3.89903, 7, 18.2348, 10.2764
3.90003, 7, 18.2359, 10.276
3.90103, 7, 18.237, 10.2756
3.90203, 7, 18.2381, 10.2753
3.90303, 7, 18.2393, 10.2749
3.90403, 7, 18.2404, 10.2745
3.90503, 7, 18.2415, 10.2741
3.90603, 7, 18.2426, 10.2737
3.90703, 7, 18.2438, 10.2734
3.90803, 7, 18.2449, 10.273
3.90903, 7, 18.246, 10.2726
3.91003, 7, 18.2471, 10.2722
3.91103, 7, 18.2483, 10.2719
3.91203, 7, 18.2494, 10.2715
3.91303, 7, 18.2505, 10.2711
3.91403, 7, 18.2516, 10.2708
3.91503, 7, 18.2527, 10.2704
3.91603, 7, 18.2539, 10.27
3.91703, 7, 18.255, 10.2697
3.91803, 7, 18.2561, 10.2693
3.91903, 7, 18.2572, 10.2689
3.92003, 7, 18.2583, 10.2686
3.92103, 7, 18.2595, 10.2682
3.92203, 7, 18.2606, 10.2679
3.92303, 7, 18.2617, 10.2675
3.92403, 7, 18.2628, 10.2672
3.92503, 7, 18.2639, 10.2668
3.92603, 7, 18.265, 10.2664
3.92703, 7, 18.2662, 10.2661
3.92803, 7, 18.2673, 10.2657
3.92903, 7, 18.2684, 10.2654
3.93003, 7, 18.2695, 10.265
3.93103, 7, 18.2706, 10.2647
3.93203, 7, 18.2717, 10.2643
3.93303, 7, 18.2728, 10.264
3.93403, 7, 18.2739, 10.2636
3.93503, 7, 18.2751, 10.2633
3.93603, 7, 18.2762, 10.263
3.93703, 7, 18.2773, 10.2626
3.93803, 7, 18.2784, 10.2623
3.93903, 7, 18.2795, 10.2619
3.94003, 7, 18.2806, 10.2616
3.94103, 7, 18.2817, 10.2613
3.94203, 7, 18.2828, 10.2609
3.94303, 7, 18.2839, 10.2606
3.94403, 7, 18.285, 10.2602
3.94503, 7, 18.2861, 10.2599
3.94603, 7, 18.2873, 10.2596
3.94703, 7, 18.2884, 10.2592
3.94804, 7, 18.2895, 10.2589
3.94904, 7, 18.2906, 10.2586
3.95004, 7, 18.2917, 10.2583
3.95104, 7, 18.2928, 10.2579
3.95204, 7, 18.2939, 10.2576
3.95304, 7, 18.295, 10.2573
3.95404, 7, 18.2961, 10.257
3.95504, 7, 18.2972, 10.2566
3.95604, 7, 18.2983, 10.2563
3.95704, 7, 18.2994, 10.256
3.95804, 7, 18.3005, 10.2557
3.95904, 7, 18.3016, 10.2553
3.96004, 7, 18.3027, 10.255
3.96104, 7, 18.3038, 10.2547
3.96204, 7, 18.3049, 10.2544
3.96304, 7, 18.306, 10.2541
3.96404, 7, 18.3071, 10.2538
3.96504, 7, 18.3082, 10.2535
3.96604, 7, 18.3093, 10.2531
3.96704, 7, 18.3104, 10.2528
3.96804, 7, 18.3115, 10.2525
3.96904, 7, 18.3126, 10.2522
3.97004, 7, 18.3137, 10.2519
3.97104, 7, 18.3148, 10.2516
3.97204, 7, 18.3159, 10.2513
3.97304, 7, 18.317, 10.251
3.97404, 7, 18.3181, 10.2507
3.97504, 7, 18.3192, 10.2504
3.97604, 7, 18.3203, 10.2501
3.97704, 7, 18.3214, 10.2498
3.97804, 7, 18.3225, 10.2495
3.97904, 7, 18.3235, 10.2492
3.98004, 7, 18.3246, 10.2489
3.98104, 7, 18.3257, 10.2486
3.98204, 7, 18.3268, 10.2483
3.98304, 7, 18.3279, 10.248
3.98404, 7, 18.329, 10.2477
3.98504, 7, 18.3301, 10.2474
3.98604, 7, 18.3312, 10.2471
3.98704, 7, 18.3323, 10.2469
3.98804, 7, 18.3334, 10.2466
3.98904, 7, 18.3344, 10.2463
3.99004, 7, 18.3355, 10.246
3.99104, 7, 18.3366, 10.2457
3.99204, 7, 18.3377, 10.2454
3.99304, 7, 18.3388, 10.2451
3.99404, 7, 18.3399, 10.2449
3.99504, 7, 18.341, 10.2446
3.99604, 7, 18.3421, 10.2443
3.99704, 7, 18.3431, 10.244
3.99804, 7, 18.3442, 10.2437
3.99904, 7, 18.3453, 10.2435
4.00004, 7, 18.3464, 10.2432
4.00104, 7, 18.3475, 10.2429
4.00204, 7, 18.3486, 10.2426
