time, 	x, 	y, 	z
0.064, 7, 0.002048, 6.55359e-05
0.065, 7, 0.0021125, 6.86561e-05
0.066, 7, 0.002178, 7.18739e-05
0.067, 7, 0.0022445, 7.51906e-05
0.068, 7, 0.002312, 7.86079e-05
0.069, 7, 0.0023805, 8.21271e-05
0.07, 7, 0.00245, 8.57499e-05
0.071, 7, 0.0025205, 8.94776e-05
0.072, 7, 0.002592, 9.33119e-05
0.073, 7, 0.0026645, 9.72541e-05
0.074, 7, 0.002738, 0.000101306
0.075, 7, 0.0028125, 0.000105469
0.076, 7, 0.002888, 0.000109744
0.077, 7, 0.0029645, 0.000114133
0.078, 7, 0.003042, 0.000118638
0.079, 7, 0.0031205, 0.00012326
0.08, 7, 0.0032, 0.000128
0.081, 7, 0.0032805, 0.00013286
0.082, 7, 0.003362, 0.000137842
0.083, 7, 0.0034445, 0.000142947
0.084, 7, 0.003528, 0.000148176
0.085, 7, 0.0036125, 0.000153531
0.086, 7, 0.003698, 0.000159014
0.087, 7, 0.0037845, 0.000164626
0.088, 7, 0.003872, 0.000170368
0.089, 7, 0.0039605, 0.000176242
0.09, 7, 0.00405, 0.00018225
0.091, 7, 0.0041405, 0.000188393
0.092, 7, 0.004232, 0.000194672
0.093, 7, 0.0043245, 0.000201089
0.094, 7, 0.004418, 0.000207646
0.095, 7, 0.0045125, 0.000214344
0.096, 7, 0.004608, 0.000221184
0.097, 7, 0.0047045, 0.000228168
0.098, 7, 0.004802, 0.000235298
0.099, 7, 0.0049005, 0.000242575
0.1, 7, 0.005, 0.00025
0.101, 7, 0.0051005, 0.000257575
0.102, 7, 0.005202, 0.000265302
0.103, 7, 0.0053045, 0.000273182
0.104, 7, 0.005408, 0.000281216
0.105, 7, 0.0055125, 0.000289407
0.106, 7, 0.005618, 0.000297754
0.107, 7, 0.0057245, 0.000306261
0.108, 7, 0.005832, 0.000314928
0.109, 7, 0.0059405, 0.000323758
0.11, 7, 0.00605, 0.00033275
0.111, 7, 0.00616051, 0.000341908
0.112, 7, 0.00627201, 0.000351232
0.113, 7, 0.00638451, 0.000360725
0.114, 7, 0.00649801, 0.000370387
0.115, 7, 0.00661251, 0.000380219
0.116, 7, 0.00672801, 0.000390225
0.117, 7, 0.00684451, 0.000400404
0.118, 7, 0.00696201, 0.000410759
0.119, 7, 0.00708051, 0.00042129
0.12, 7, 0.00720001, 0.000432001
0.121, 7, 0.00732051, 0.000442891
0.122, 7, 0.00744201, 0.000453963
0.123, 7, 0.00756451, 0.000465218
0.124, 7, 0.00768801, 0.000476657
0.125, 7, 0.00781251, 0.000488282
0.126, 7, 0.00793801, 0.000500095
0.127, 7, 0.00806451, 0.000512097
0.128, 7, 0.00819201, 0.000524289
0.129, 7, 0.00832051, 0.000536673
0.13, 7, 0.00845001, 0.000549251
0.131, 7, 0.00858051, 0.000562024
0.132, 7, 0.00871201, 0.000574993
0.133, 7, 0.00884451, 0.00058816
0.134, 7, 0.00897801, 0.000601527
0.135, 7, 0.00911251, 0.000615095
0.136, 7, 0.00924801, 0.000628865
0.137, 7, 0.00938451, 0.00064284
0.138, 7, 0.00952201, 0.000657019
0.139, 7, 0.00966051, 0.000671406
0.14, 7, 0.00980002, 0.000686002
0.141, 7, 0.00994052, 0.000700807
0.142, 7, 0.010082, 0.000715824
0.143, 7, 0.0102245, 0.000731053
0.144, 7, 0.010368, 0.000746498
0.145, 7, 0.0105125, 0.000762158
0.146, 7, 0.010658, 0.000778036
0.147, 7, 0.0108045, 0.000794133
0.148, 7, 0.010952, 0.00081045
0.149, 7, 0.0111005, 0.000826989
0.15, 7, 0.01125, 0.000843752
0.151, 7, 0.0114005, 0.00086074
0.152, 7, 0.011552, 0.000877954
0.153, 7, 0.0117045, 0.000895397
0.154, 7, 0.011858, 0.000913068
0.155, 7, 0.0120125, 0.000930971
0.156, 7, 0.012168, 0.000949107
0.157, 7, 0.0123245, 0.000967476
0.158, 7, 0.012482, 0.000986081
0.159, 7, 0.0126405, 0.00100492
0.16, 7, 0.0128, 0.001024
0.161, 7, 0.0129605, 0.00104332
0.162, 7, 0.013122, 0.00106288
0.163, 7, 0.0132845, 0.00108269
0.164, 7, 0.013448, 0.00110274
0.165, 7, 0.0136125, 0.00112303
0.166, 7, 0.013778, 0.00114358
0.167, 7, 0.0139445, 0.00116437
0.168, 7, 0.014112, 0.00118541
0.169, 7, 0.0142805, 0.00120671
0.17, 7, 0.01445, 0.00122825
0.171, 7, 0.0146205, 0.00125006
0.172, 7, 0.014792, 0.00127212
0.173, 7, 0.0149645, 0.00129443
0.174, 7, 0.015138, 0.00131701
0.175, 7, 0.0153125, 0.00133985
0.176, 7, 0.015488, 0.00136295
0.177, 7, 0.0156645, 0.00138631
0.178, 7, 0.015842, 0.00140994
0.179, 7, 0.0160205, 0.00143384
0.18, 7, 0.0162, 0.001458
0.181, 7, 0.0163805, 0.00148244
0.182, 7, 0.016562, 0.00150715
0.183, 7, 0.0167445, 0.00153213
0.184, 7, 0.016928, 0.00155738
0.185, 7, 0.0171125, 0.00158291
0.186, 7, 0.017298, 0.00160872
0.187, 7, 0.0174845, 0.00163481
0.188, 7, 0.017672, 0.00166117
0.189, 7, 0.0178605, 0.00168782
0.19, 7, 0.01805, 0.00171476
0.191, 7, 0.0182405, 0.00174197
0.192, 7, 0.018432, 0.00176948
0.193, 7, 0.0186245, 0.00179727
0.194, 7, 0.018818, 0.00182535
0.195, 7, 0.0190125, 0.00185372
0.196, 7, 0.019208, 0.00188239
0.197, 7, 0.0194045, 0.00191135
0.198, 7, 0.019602, 0.0019406
0.199, 7, 0.0198005, 0.00197016
0.2, 7, 0.02, 0.00200001
0.201, 7, 0.0202005, 0.00203016
0.202, 7, 0.020402, 0.00206061
0.203, 7, 0.0206045, 0.00209136
0.204, 7, 0.020808, 0.00212242
0.205, 7, 0.0210125, 0.00215379
0.206, 7, 0.021218, 0.00218546
0.207, 7, 0.0214246, 0.00221744
0.208, 7, 0.0216321, 0.00224974
0.209, 7, 0.0218406, 0.00228234
0.21, 7, 0.0220501, 0.00231526
0.211, 7, 0.0222606, 0.00234849
0.212, 7, 0.0224721, 0.00238204
0.213, 7, 0.0226846, 0.00241591
0.214, 7, 0.0228981, 0.00245009
0.215, 7, 0.0231126, 0.0024846
0.216, 7, 0.0233281, 0.00251943
0.217, 7, 0.0235446, 0.00255459
0.218, 7, 0.0237621, 0.00259007
0.219, 7, 0.0239806, 0.00262587
0.22, 7, 0.0242001, 0.00266201
0.221, 7, 0.0244206, 0.00269848
0.222, 7, 0.0246421, 0.00273527
0.223, 7, 0.0248646, 0.0027724
0.224, 7, 0.0250881, 0.00280987
0.225, 7, 0.0253126, 0.00284767
0.226, 7, 0.0255381, 0.0028858
0.227, 7, 0.0257646, 0.00292428
0.228, 7, 0.0259921, 0.0029631
0.229, 7, 0.0262206, 0.00300226
0.23, 7, 0.0264501, 0.00304176
0.231, 7, 0.0266806, 0.00308161
0.232, 7, 0.0269121, 0.0031218
0.233, 7, 0.0271446, 0.00316235
0.234, 7, 0.0273781, 0.00320324
0.235, 7, 0.0276126, 0.00324448
0.236, 7, 0.0278481, 0.00328608
0.237, 7, 0.0280846, 0.00332803
0.238, 7, 0.0283221, 0.00337033
0.239, 7, 0.0285606, 0.00341299
0.24, 7, 0.0288001, 0.00345601
0.241, 7, 0.0290406, 0.00349939
0.242, 7, 0.0292821, 0.00354314
0.243, 7, 0.0295246, 0.00358724
0.244, 7, 0.0297681, 0.00363171
0.245, 7, 0.0300126, 0.00367655
0.246, 7, 0.0302581, 0.00372175
0.247, 7, 0.0305046, 0.00376732
0.248, 7, 0.0307521, 0.00381326
0.249, 7, 0.0310006, 0.00385958
0.25, 7, 0.0312501, 0.00390627
0.251, 7, 0.0315006, 0.00395333
0.252, 7, 0.0317521, 0.00400077
0.253, 7, 0.0320046, 0.00404858
0.254, 7, 0.0322581, 0.00409678
0.255, 7, 0.0325126, 0.00414536
0.256, 7, 0.0327681, 0.00419432
0.257, 7, 0.0330246, 0.00424366
0.258, 7, 0.0332821, 0.00429339
0.259, 7, 0.0335406, 0.00434351
0.26, 7, 0.0338001, 0.00439401
0.261, 7, 0.0340605, 0.0044449
0.262, 7, 0.034322, 0.00449619
0.263, 7, 0.0345845, 0.00454787
0.264, 7, 0.034848, 0.00459994
0.265, 7, 0.0351125, 0.00465241
0.266, 7, 0.035378, 0.00470528
0.267, 7, 0.0356445, 0.00475855
0.268, 7, 0.035912, 0.00481221
0.269, 7, 0.0361805, 0.00486628
0.27, 7, 0.03645, 0.00492075
0.271, 7, 0.0367205, 0.00497563
0.272, 7, 0.036992, 0.00503091
0.273, 7, 0.0372645, 0.00508661
0.274, 7, 0.037538, 0.00514271
0.275, 7, 0.0378125, 0.00519922
0.276, 7, 0.038088, 0.00525614
0.277, 7, 0.0383645, 0.00531348
0.278, 7, 0.038642, 0.00537124
0.279, 7, 0.0389205, 0.00542941
0.28, 7, 0.0392, 0.005488
0.281, 7, 0.0394805, 0.00554701
0.282, 7, 0.039762, 0.00560644
0.283, 7, 0.0400445, 0.00566629
0.284, 7, 0.040328, 0.00572657
0.285, 7, 0.0406125, 0.00578727
0.286, 7, 0.040898, 0.00584841
0.287, 7, 0.0411845, 0.00590997
0.288, 7, 0.041472, 0.00597196
0.289, 7, 0.0417604, 0.00603438
0.29, 7, 0.0420499, 0.00609724
0.291, 7, 0.0423404, 0.00616053
0.292, 7, 0.0426319, 0.00622426
0.293, 7, 0.0429244, 0.00628842
0.294, 7, 0.0432179, 0.00635303
0.295, 7, 0.0435124, 0.00641808
0.296, 7, 0.0438079, 0.00648357
0.297, 7, 0.0441044, 0.0065495
0.298, 7, 0.0444019, 0.00661588
0.299, 7, 0.0447004, 0.0066827
0.3, 7, 0.0449999, 0.00674998
0.301, 7, 0.0453004, 0.0068177
0.302, 7, 0.0456019, 0.00688588
0.303, 7, 0.0459044, 0.00695451
0.304, 7, 0.0462079, 0.00702359
0.305, 7, 0.0465124, 0.00709313
0.306, 7, 0.0468179, 0.00716313
0.307, 7, 0.0471244, 0.00723358
0.308, 7, 0.0474319, 0.0073045
0.309, 7, 0.0477404, 0.00737588
0.31, 7, 0.0480499, 0.00744772
0.311, 7, 0.0483604, 0.00752002
0.312, 7, 0.0486719, 0.0075928
0.313, 7, 0.0489843, 0.00766604
0.314, 7, 0.0492978, 0.00773975
0.314999, 7, 0.0496123, 0.00781393
0.315999, 7, 0.0499278, 0.00788859
0.316999, 7, 0.0502443, 0.00796371
0.317999, 7, 0.0505618, 0.00803932
0.318999, 7, 0.0508803, 0.0081154
0.319999, 7, 0.0511998, 0.00819196
0.320999, 7, 0.0515203, 0.008269
0.321999, 7, 0.0518418, 0.00834652
0.322999, 7, 0.0521643, 0.00842452
0.323999, 7, 0.0524878, 0.00850301
0.324999, 7, 0.0528123, 0.00858198
0.325999, 7, 0.0531378, 0.00866144
0.326999, 7, 0.0534643, 0.00874139
0.327999, 7, 0.0537918, 0.00882183
0.328999, 7, 0.0541203, 0.00890277
0.329999, 7, 0.0544498, 0.00898419
0.330999, 7, 0.0547803, 0.00906611
0.331999, 7, 0.0551118, 0.00914853
0.332999, 7, 0.0554443, 0.00923145
0.333999, 7, 0.0557777, 0.00931486
0.334999, 7, 0.0561122, 0.00939878
0.335999, 7, 0.0564477, 0.0094832
0.336999, 7, 0.0567842, 0.00956812
0.337999, 7, 0.0571217, 0.00965355
0.338999, 7, 0.0574602, 0.00973948
0.339999, 7, 0.0577997, 0.00982593
0.340999, 7, 0.0581402, 0.00991288
0.341999, 7, 0.0584817, 0.0100003
0.342999, 7, 0.0588242, 0.0100883
0.343999, 7, 0.0591677, 0.0101768
0.344999, 7, 0.0595122, 0.0102658
0.345999, 7, 0.0598577, 0.0103554
0.346999, 7, 0.0602042, 0.0104454
0.347999, 7, 0.0605517, 0.010536
0.348999, 7, 0.0609002, 0.0106271
0.349999, 7, 0.0612497, 0.0107187
0.350999, 7, 0.0616002, 0.0108108
0.351999, 7, 0.0619517, 0.0109035
0.352999, 7, 0.0623041, 0.0109967
0.353999, 7, 0.0626576, 0.0110904
0.354999, 7, 0.0630121, 0.0111846
0.355999, 7, 0.0633676, 0.0112794
0.356999, 7, 0.0637241, 0.0113747
0.357999, 7, 0.0640816, 0.0114706
0.358999, 7, 0.0644401, 0.011567
0.359999, 7, 0.0647996, 0.0116639
0.360999, 7, 0.0651601, 0.0117614
0.361999, 7, 0.0655216, 0.0118594
0.362999, 7, 0.0658841, 0.0119579
0.363999, 7, 0.0662476, 0.012057
0.364999, 7, 0.0666121, 0.0121567
0.365999, 7, 0.0669776, 0.0122569
0.366999, 7, 0.0673441, 0.0123576
0.367999, 7, 0.0677116, 0.0124589
0.368999, 7, 0.0680801, 0.0125607
0.369999, 7, 0.0684495, 0.0126631
0.370999, 7, 0.06882, 0.0127661
0.371999, 7, 0.0691915, 0.0128696
0.372999, 7, 0.069564, 0.0129736
0.373999, 7, 0.0699375, 0.0130783
0.374999, 7, 0.070312, 0.0131835
0.375999, 7, 0.0706875, 0.0132892
0.376999, 7, 0.071064, 0.0133955
0.377999, 7, 0.0714415, 0.0135024
0.378999, 7, 0.07182, 0.0136098
0.379999, 7, 0.0721995, 0.0137179
0.380999, 7, 0.07258, 0.0138264
0.381999, 7, 0.0729615, 0.0139356
0.382999, 7, 0.073344, 0.0140453
0.383999, 7, 0.0737275, 0.0141556
0.384999, 7, 0.074112, 0.0142665
0.385999, 7, 0.0744975, 0.014378
0.386999, 7, 0.0748839, 0.01449
0.387999, 7, 0.0752714, 0.0146026
0.388999, 7, 0.0756599, 0.0147158
0.389999, 7, 0.0760494, 0.0148296
0.390999, 7, 0.0764399, 0.0149439
0.391998, 7, 0.0768314, 0.0150589
0.392998, 7, 0.0772239, 0.0151744
0.393998, 7, 0.0776174, 0.0152906
0.394998, 7, 0.0780119, 0.0154073
0.395998, 7, 0.0784074, 0.0155246
0.396998, 7, 0.0788039, 0.0156425
0.397998, 7, 0.0792014, 0.015761
0.398998, 7, 0.0795999, 0.0158801
0.399998, 7, 0.0799994, 0.0159998
0.400998, 7, 0.0803998, 0.0161201
0.401998, 7, 0.0808013, 0.016241
0.402998, 7, 0.0812038, 0.0163625
0.403998, 7, 0.0816073, 0.0164846
0.404998, 7, 0.0820118, 0.0166073
0.405998, 7, 0.0824173, 0.0167306
0.406998, 7, 0.0828238, 0.0168546
0.407998, 7, 0.0832313, 0.0169791
0.408998, 7, 0.0836398, 0.0171043
0.409998, 7, 0.0840493, 0.01723
0.410998, 7, 0.0844598, 0.0173564
0.411998, 7, 0.0848713, 0.0174834
0.412998, 7, 0.0852838, 0.017611
0.413998, 7, 0.0856973, 0.0177393
0.414998, 7, 0.0861118, 0.0178681
0.415998, 7, 0.0865273, 0.0179976
0.416998, 7, 0.0869437, 0.0181277
0.417998, 7, 0.0873612, 0.0182584
0.418998, 7, 0.0877797, 0.0183898
0.419998, 7, 0.0881992, 0.0185218
0.420998, 7, 0.0886197, 0.0186544
0.421998, 7, 0.0890412, 0.0187876
0.422998, 7, 0.0894637, 0.0189215
0.423998, 7, 0.0898872, 0.019056
0.424998, 7, 0.0903117, 0.0191911
0.425998, 7, 0.0907372, 0.0193269
0.426998, 7, 0.0911637, 0.0194634
0.427998, 7, 0.0915912, 0.0196004
0.428998, 7, 0.0920197, 0.0197381
0.429998, 7, 0.0924491, 0.0198765
0.430998, 7, 0.0928796, 0.0200155
0.431998, 7, 0.0933111, 0.0201551
0.432998, 7, 0.0937436, 0.0202954
0.433998, 7, 0.0941771, 0.0204363
0.434998, 7, 0.0946116, 0.0205779
0.435998, 7, 0.0950471, 0.0207202
0.436998, 7, 0.0954836, 0.0208631
0.437998, 7, 0.0959211, 0.0210066
0.438998, 7, 0.0963596, 0.0211508
0.439998, 7, 0.0967991, 0.0212957
0.440998, 7, 0.0972396, 0.0214412
0.441998, 7, 0.0976811, 0.0215874
0.442998, 7, 0.0981235, 0.0217343
0.443998, 7, 0.098567, 0.0218818
0.444998, 7, 0.0990115, 0.02203
0.445998, 7, 0.099457, 0.0221788
0.446998, 7, 0.0999035, 0.0223283
0.447998, 7, 0.100351, 0.0224785
0.448998, 7, 0.100799, 0.0226294
0.449998, 7, 0.101249, 0.0227809
0.450998, 7, 0.101699, 0.0229331
0.451998, 7, 0.102151, 0.023086
0.452998, 7, 0.102603, 0.0232396
0.453998, 7, 0.103057, 0.0233938
0.454998, 7, 0.103511, 0.0235487
0.455998, 7, 0.103967, 0.0237043
0.456998, 7, 0.104423, 0.0238606
0.457998, 7, 0.104881, 0.0240176
0.458998, 7, 0.105339, 0.0241753
0.459998, 7, 0.105799, 0.0243336
0.460998, 7, 0.106259, 0.0244927
0.461998, 7, 0.106721, 0.0246524
0.462998, 7, 0.107183, 0.0248128
0.463998, 7, 0.107647, 0.0249739
0.464998, 7, 0.108111, 0.0251358
0.465998, 7, 0.108577, 0.0252983
0.466998, 7, 0.109043, 0.0254615
0.467998, 7, 0.109511, 0.0256254
0.468998, 7, 0.109979, 0.02579
0.469997, 7, 0.110449, 0.0259553
0.470997, 7, 0.110919, 0.0261214
0.471997, 7, 0.111391, 0.0262881
0.472997, 7, 0.111863, 0.0264555
0.473997, 7, 0.112337, 0.0266237
0.474997, 7, 0.112811, 0.0267925
0.475997, 7, 0.113287, 0.0269621
0.476997, 7, 0.113763, 0.0271324
0.477997, 7, 0.114241, 0.0273034
0.478997, 7, 0.114719, 0.0274751
0.479997, 7, 0.115199, 0.0276475
0.480997, 7, 0.115679, 0.0278207
0.481997, 7, 0.116161, 0.0279946
0.482997, 7, 0.116643, 0.0281692
0.483997, 7, 0.117127, 0.0283445
0.484997, 7, 0.117611, 0.0285206
0.485997, 7, 0.118097, 0.0286973
0.486997, 7, 0.118583, 0.0288748
0.487997, 7, 0.119071, 0.0290531
0.488997, 7, 0.119559, 0.029232
0.489997, 7, 0.120049, 0.0294118
0.490997, 7, 0.120539, 0.0295922
0.491997, 7, 0.121031, 0.0297734
0.492997, 7, 0.121523, 0.0299553
0.493997, 7, 0.122017, 0.0301379
0.494997, 7, 0.122511, 0.0303213
0.495997, 7, 0.123007, 0.0305055
0.496997, 7, 0.123503, 0.0306903
0.497997, 7, 0.124001, 0.030876
0.498997, 7, 0.124499, 0.0310623
0.499997, 7, 0.124999, 0.0312495
0.500997, 7, 0.125499, 0.0314373
0.501997, 7, 0.126001, 0.031626
0.502997, 7, 0.126503, 0.0318153
0.503997, 7, 0.127007, 0.0320055
0.504997, 7, 0.127511, 0.0321963
0.505997, 7, 0.128017, 0.032388
0.506997, 7, 0.128523, 0.0325804
0.507997, 7, 0.12903, 0.0327736
0.508997, 7, 0.129539, 0.0329675
0.509997, 7, 0.130048, 0.0331622
0.510997, 7, 0.130559, 0.0333576
0.511997, 7, 0.13107, 0.0335538
0.512997, 7, 0.131583, 0.0337508
0.513997, 7, 0.132096, 0.0339486
0.514997, 7, 0.132611, 0.0341471
0.515997, 7, 0.133126, 0.0343464
0.516997, 7, 0.133643, 0.0345465
0.517997, 7, 0.13416, 0.0347473
0.518997, 7, 0.134679, 0.034949
0.519997, 7, 0.135198, 0.0351514
0.520997, 7, 0.135719, 0.0353546
0.521997, 7, 0.13624, 0.0355585
0.522997, 7, 0.136763, 0.0357633
0.523997, 7, 0.137286, 0.0359688
0.524997, 7, 0.137811, 0.0361751
0.525997, 7, 0.138336, 0.0363822
0.526997, 7, 0.138863, 0.0365901
0.527997, 7, 0.13939, 0.0367988
0.528997, 7, 0.139919, 0.0370083
0.529997, 7, 0.140448, 0.0372186
0.530997, 7, 0.140979, 0.0374296
0.531997, 7, 0.14151, 0.0376415
0.532997, 7, 0.142043, 0.0378542
0.533997, 7, 0.142576, 0.0380676
0.534997, 7, 0.143111, 0.0382819
0.535997, 7, 0.143646, 0.0384969
0.536997, 7, 0.144183, 0.0387128
0.537997, 7, 0.14472, 0.0389295
0.538997, 7, 0.145259, 0.039147
0.539997, 7, 0.145798, 0.0393653
0.540997, 7, 0.146339, 0.0395844
0.541997, 7, 0.14688, 0.0398043
0.542997, 7, 0.147423, 0.040025
0.543997, 7, 0.147966, 0.0402465
0.544997, 7, 0.148511, 0.0404689
0.545997, 7, 0.149056, 0.0406921
0.546997, 7, 0.149603, 0.0409161
0.547997, 7, 0.15015, 0.0411409
0.548997, 7, 0.150699, 0.0413665
0.549996, 7, 0.151248, 0.041593
0.550996, 7, 0.151799, 0.0418202
0.551996, 7, 0.15235, 0.0420483
0.552996, 7, 0.152903, 0.0422773
0.553996, 7, 0.153456, 0.042507
0.554996, 7, 0.154011, 0.0427376
0.555996, 7, 0.154566, 0.0429691
0.556996, 7, 0.155123, 0.0432013
0.557996, 7, 0.15568, 0.0434344
0.558996, 7, 0.156238, 0.0436684
0.559996, 7, 0.156798, 0.0439031
0.560996, 7, 0.157358, 0.0441388
0.561996, 7, 0.15792, 0.0443752
0.562996, 7, 0.158482, 0.0446125
0.563996, 7, 0.159046, 0.0448507
0.564996, 7, 0.15961, 0.0450896
0.565996, 7, 0.160176, 0.0453295
0.566996, 7, 0.160742, 0.0455702
0.567996, 7, 0.16131, 0.0458117
0.568996, 7, 0.161878, 0.0460541
0.569996, 7, 0.162448, 0.0462973
0.570996, 7, 0.163018, 0.0465414
0.571996, 7, 0.16359, 0.0467864
0.572996, 7, 0.164162, 0.0470322
0.573996, 7, 0.164736, 0.0472789
0.574996, 7, 0.16531, 0.0475264
0.575996, 7, 0.165886, 0.0477748
0.576996, 7, 0.166462, 0.048024
0.577996, 7, 0.16704, 0.0482742
0.578996, 7, 0.167618, 0.0485252
0.579996, 7, 0.168198, 0.048777
0.580996, 7, 0.168778, 0.0490297
0.581996, 7, 0.16936, 0.0492833
0.582996, 7, 0.169942, 0.0495378
0.583996, 7, 0.170526, 0.0497932
0.584996, 7, 0.17111, 0.0500494
0.585996, 7, 0.171696, 0.0503065
0.586996, 7, 0.172282, 0.0505645
0.587996, 7, 0.17287, 0.0508233
0.588996, 7, 0.173458, 0.0510831
0.589996, 7, 0.174048, 0.0513437
0.590996, 7, 0.174638, 0.0516052
0.591996, 7, 0.17523, 0.0518676
0.592996, 7, 0.175822, 0.0521309
0.593996, 7, 0.176416, 0.0523951
0.594996, 7, 0.17701, 0.0526601
0.595996, 7, 0.177606, 0.0529261
0.596996, 7, 0.178202, 0.0531929
0.597996, 7, 0.1788, 0.0534607
0.598996, 7, 0.179398, 0.0537293
0.599996, 7, 0.179998, 0.0539989
0.600996, 7, 0.180598, 0.0542693
0.601996, 7, 0.181199, 0.0545407
0.602996, 7, 0.181802, 0.0548129
0.603996, 7, 0.182405, 0.0550861
0.604996, 7, 0.18301, 0.0553601
0.605996, 7, 0.183615, 0.0556351
0.606996, 7, 0.184222, 0.055911
0.607996, 7, 0.184829, 0.0561877
0.608996, 7, 0.185438, 0.0564654
0.609996, 7, 0.186047, 0.0567441
0.610996, 7, 0.186658, 0.0570236
0.611996, 7, 0.187269, 0.057304
0.612996, 7, 0.187882, 0.0575854
0.613996, 7, 0.188495, 0.0578677
0.614996, 7, 0.18911, 0.0581509
0.615996, 7, 0.189725, 0.058435
0.616996, 7, 0.190342, 0.05872
0.617996, 7, 0.190959, 0.059006
0.618996, 7, 0.191578, 0.0592929
0.619996, 7, 0.192197, 0.0595807
0.620996, 7, 0.192818, 0.0598695
0.621996, 7, 0.193439, 0.0601592
0.622996, 7, 0.194062, 0.0604498
0.623996, 7, 0.194685, 0.0607414
0.624996, 7, 0.19531, 0.0610338
0.625996, 7, 0.195935, 0.0613273
0.626996, 7, 0.196562, 0.0616216
0.627995, 7, 0.197189, 0.061917
0.628995, 7, 0.197818, 0.0622132
0.629995, 7, 0.198447, 0.0625104
0.630995, 7, 0.199078, 0.0628085
0.631995, 7, 0.199709, 0.0631076
0.632995, 7, 0.200342, 0.0634077
0.633995, 7, 0.200975, 0.0637086
0.634995, 7, 0.20161, 0.0640106
0.635995, 7, 0.202245, 0.0643135
0.636995, 7, 0.202882, 0.0646173
0.637995, 7, 0.203519, 0.0649221
0.638995, 7, 0.204158, 0.0652279
0.639995, 7, 0.204797, 0.0655346
0.640995, 7, 0.205437, 0.0658422
0.641995, 7, 0.206079, 0.0661509
0.642995, 7, 0.206721, 0.0664605
0.643995, 7, 0.207365, 0.066771
0.644995, 7, 0.208009, 0.0670826
0.645995, 7, 0.208655, 0.0673951
0.646995, 7, 0.209301, 0.0677085
0.647995, 7, 0.209949, 0.0680229
0.648995, 7, 0.210597, 0.0683383
0.649995, 7, 0.211247, 0.0686547
0.650995, 7, 0.211897, 0.0689721
0.651995, 7, 0.212549, 0.0692904
0.652995, 7, 0.213201, 0.0696097
0.653995, 7, 0.213855, 0.06993
0.654995, 7, 0.214509, 0.0702513
0.655995, 7, 0.215165, 0.0705735
0.656995, 7, 0.215821, 0.0708968
0.657995, 7, 0.216479, 0.071221
0.658995, 7, 0.217137, 0.0715462
