time, x, y, z
2.88297, 3, 2.06651, 5.25575
2.88397, 3, 2.066, 5.25478
2.88497, 3, 2.06549, 5.25381
2.88597, 3, 2.06499, 5.25284
2.88697, 3, 2.06448, 5.25188
2.88797, 3, 2.06398, 5.25091
2.88897, 3, 2.06348, 5.24994
2.88997, 3, 2.06298, 5.24897
2.89097, 3, 2.06248, 5.248
2.89197, 3, 2.06199, 5.24704
2.89297, 3, 2.06149, 5.24607
2.89397, 3, 2.061, 5.2451
2.89497, 3, 2.06051, 5.24413
2.89597, 3, 2.06003, 5.24316
2.89697, 3, 2.05954, 5.24219
2.89797, 3, 2.05906, 5.24122
2.89897, 3, 2.05858, 5.24025
2.89997, 3, 2.0581, 5.23928
2.90097, 3, 2.05762, 5.23831
2.90197, 3, 2.05714, 5.23733
2.90297, 3, 2.05667, 5.23636
2.90397, 3, 2.0562, 5.23539
2.90497, 3, 2.05573, 5.23442
2.90597, 3, 2.05526, 5.23345
2.90697, 3, 2.05479, 5.23247
2.90797, 3, 2.05433, 5.2315
2.90897, 3, 2.05387, 5.23053
2.90997, 3, 2.05341, 5.22956
2.91097, 3, 2.05295, 5.22858
2.91197, 3, 2.05249, 5.22761
2.91297, 3, 2.05204, 5.22663
2.91397, 3, 2.05159, 5.22566
2.91497, 3, 2.05114, 5.22469
2.91597, 3, 2.05069, 5.22371
2.91697, 3, 2.05024, 5.22274
2.91797, 3, 2.0498, 5.22176
2.91897, 3, 2.04936, 5.22079
2.91997, 3, 2.04892, 5.21981
2.92097, 3, 2.04848, 5.21884
2.92197, 3, 2.04804, 5.21786
2.92297, 3, 2.04761, 5.21688
2.92397, 3, 2.04717, 5.21591
2.92497, 3, 2.04674, 5.21493
2.92597, 3, 2.04631, 5.21396
2.92697, 3, 2.04589, 5.21298
2.92797, 3, 2.04546, 5.212
2.92897, 3, 2.04504, 5.21102
2.92997, 3, 2.04462, 5.21005
2.93097, 3, 2.0442, 5.20907
2.93197, 3, 2.04378, 5.20809
2.93297, 3, 2.04337, 5.20711
2.93397, 3, 2.04295, 5.20613
2.93497, 3, 2.04254, 5.20516
2.93597, 3, 2.04213, 5.20418
2.93697, 3, 2.04172, 5.2032
2.93797, 3, 2.04132, 5.20222
2.93897, 3, 2.04092, 5.20124
2.93997, 3, 2.04051, 5.20026
2.94097, 3, 2.04011, 5.19928
2.94197, 3, 2.03972, 5.1983
2.94297, 3, 2.03932, 5.19732
2.94397, 3, 2.03893, 5.19634
2.94497, 3, 2.03854, 5.19536
2.94597, 3, 2.03815, 5.19438
2.94697, 3, 2.03776, 5.1934
2.94797, 3, 2.03737, 5.19242
2.94897, 3, 2.03699, 5.19143
2.94997, 3, 2.03661, 5.19045
2.95097, 3, 2.03623, 5.18947
2.95197, 3, 2.03585, 5.18849
2.95297, 3, 2.03547, 5.18751
2.95397, 3, 2.0351, 5.18653
2.95497, 3, 2.03473, 5.18554
2.95597, 3, 2.03436, 5.18456
2.95697, 3, 2.03399, 5.18358
2.95797, 3, 2.03362, 5.18259
2.95897, 3, 2.03326, 5.18161
2.95997, 3, 2.0329, 5.18063
2.96097, 3, 2.03254, 5.17964
2.96197, 3, 2.03218, 5.17866
2.96297, 3, 2.03182, 5.17768
2.96397, 3, 2.03147, 5.17669
2.96497, 3, 2.03112, 5.17571
2.96597, 3, 2.03077, 5.17472
2.96697, 3, 2.03042, 5.17374
2.96797, 3, 2.03007, 5.17275
2.96897, 3, 2.02973, 5.17177
2.96997, 3, 2.02938, 5.17078
2.97097, 3, 2.02904, 5.1698
2.97197, 3, 2.0287, 5.16881
2.97297, 3, 2.02837, 5.16783
2.97397, 3, 2.02803, 5.16684
2.97497, 3, 2.0277, 5.16586
2.97597, 3, 2.02737, 5.16487
2.97697, 3, 2.02704, 5.16388
2.97797, 3, 2.02671, 5.1629
2.97897, 3, 2.02639, 5.16191
2.97997, 3, 2.02607, 5.16092
2.98097, 3, 2.02575, 5.15994
2.98197, 3, 2.02543, 5.15895
2.98297, 3, 2.02511, 5.15796
2.98397, 3, 2.02479, 5.15697
2.98497, 3, 2.02448, 5.15599
2.98597, 3, 2.02417, 5.155
2.98697, 3, 2.02386, 5.15401
2.98797, 3, 2.02355, 5.15302
2.98897, 3, 2.02325, 5.15204
2.98997, 3, 2.02295, 5.15105
2.99097, 3, 2.02265, 5.15006
2.99197, 3, 2.02235, 5.14907
2.99297, 3, 2.02205, 5.14808
2.99397, 3, 2.02175, 5.14709
2.99497, 3, 2.02146, 5.1461
2.99597, 3, 2.02117, 5.14511
2.99697, 3, 2.02088, 5.14412
2.99797, 3, 2.02059, 5.14313
2.99897, 3, 2.02031, 5.14214
2.99996, 3, 2.02002, 5.14115
